1000 4513
304 556 386
932 7 50
626 380 360
238 492 583
357 966 945
772 129 -986
641 642 -858
443 614 572
121 176 -699
364 372 816
314 654 -161
926 431 895
693 511 -659
121 51 -349
137 13 -516
567 947 -751
15 452 -495
880 620 592
875 684 260
743 194 -794
154 145 -74
499 256 -356
104 857 -911
870 265 -306
71 541 885
674 942 -854
185 126 -615
197 697 -804
844 509 -549
405 61 -237
94 807 -701
803 722 722
497 667 -482
727 347 801
959 570 -89
412 937 987
532 776 -939
749 993 -338
793 75 -98
847 255 748
225 304 -552
497 333 -676
417 491 137
689 405 970
774 348 -787
654 453 21
323 20 607
427 215 638
679 900 336
450 323 769
806 590 -42
423 178 875
435 930 -682
828 224 946
166 661 825
320 377 387
470 843 -888
16 583 -139
926 976 -884
469 425 -553
87 204 -412
553 700 683
279 540 39
479 409 903
43 640 419
259 239 435
98 864 50
129 113 -635
959 285 -381
38 912 -827
875 428 -325
516 147 717
530 212 698
333 653 -273
270 823 871
71 253 322
205 870 -981
609 394 -883
444 355 77
668 67 -844
415 549 222
434 670 82
560 795 152
313 747 812
511 189 -246
234 599 -932
891 426 -215
920 622 488
836 814 -730
610 575 246
259 941 216
465 595 482
862 882 -640
556 617 324
100 677 345
196 210 -347
134 577 760
988 350 -346
390 247 -159
198 843 -149
216 99 -787
800 546 793
805 407 -924
717 585 -162
109 748 693
689 871 -747
791 642 -314
206 632 281
958 206 454
213 993 70
615 198 591
498 505 -507
474 227 645
469 18 -763
672 433 -75
20 341 -133
833 872 -312
609 920 -66
23 627 372
352 64 470
346 921 393
667 196 -336
55 115 -292
441 199 -892
263 38 534
196 723 76
856 388 358
289 909 19
394 981 408
220 140 550
581 733 379
538 709 -914
962 492 -182
91 357 -86
748 25 -658
673 548 230
846 705 165
852 122 -631
201 216 425
498 789 -501
652 648 199
739 441 580
427 434 -877
928 107 -794
490 726 601
752 389 889
643 836 970
785 968 432
143 207 693
744 290 -942
273 66 -705
438 583 -27
668 511 16
840 593 863
485 641 259
330 607 -814
177 943 792
662 581 -780
538 182 -698
917 922 135
44 486 -534
199 707 720
106 81 -803
638 698 626
307 4 806
743 671 384
349 804 -874
97 191 90
239 581 47
892 324 -179
859 843 -82
243 65 850
788 131 -9
584 388 -22
697 194 -196
550 318 613
193 480 400
830 213 800
184 222 523
892 510 515
852 350 -406
877 671 833
993 70 -399
936 219 569
752 725 -899
997 764 452
97 237 446
882 451 457
777 596 596
496 32 526
176 245 -315
273 711 640
842 324 803
915 433 -387
556 171 117
693 361 881
415 561 -656
758 741 -811
770 208 478
211 314 -744
341 590 -378
397 28 -701
534 67 414
832 569 -26
581 665 -707
320 184 -512
244 573 185
302 78 -449
632 654 116
642 730 286
217 844 -162
16 118 -944
560 734 927
393 337 -57
903 320 574
511 622 -968
110 881 -728
825 890 -782
759 381 -449
124 583 377
896 76 -71
111 496 128
694 133 -826
87 670 -630
538 55 946
236 925 -829
131 157 251
531 238 -598
298 728 -867
246 803 -672
709 588 -225
572 826 359
773 307 -447
27 755 918
408 256 144
549 947 -95
874 508 43
936 256 -294
403 261 -355
114 732 -603
343 351 925
923 947 309
731 865 741
738 778 216
432 774 968
185 19 335
735 292 659
790 38 611
951 48 -879
970 884 -8
53 355 859
295 826 -427
372 1 -932
545 583 862
689 235 867
458 501 -91
702 395 -660
284 475 -800
285 995 -904
194 673 516
71 165 788
646 736 113
629 85 -535
615 179 813
850 628 249
460 657 911
382 594 641
424 765 -196
500 905 438
172 999 235
738 18 944
808 659 -975
460 926 -118
528 756 362
927 925 -775
845 602 -326
882 493 -155
844 432 453
777 790 -443
169 482 590
245 983 905
829 959 875
838 352 110
24 854 -271
457 410 -745
934 354 978
141 573 -181
673 502 980
34 167 714
442 34 919
650 828 583
291 720 -714
163 932 -328
125 442 -967
310 924 -870
285 931 511
676 712 -473
243 531 -252
293 745 -471
205 3 26
313 809 880
525 181 -9
376 756 -490
473 544 -16
669 140 -908
897 701 -31
733 493 125
341 768 -647
307 873 -671
776 617 -166
192 486 742
1 760 838
366 10 -86
450 860 -589
257 609 -60
532 333 295
678 175 -514
833 177 -50
966 272 453
446 726 201
876 142 56
117 369 -304
519 632 964
152 267 -397
246 645 776
487 253 154
162 70 705
788 705 -386
603 367 993
441 976 -422
871 219 834
761 523 -240
858 506 319
88 405 717
605 889 254
30 671 -925
957 825 6
591 515 631
523 201 -428
68 976 -823
231 131 -609
706 309 941
226 667 959
394 383 -22
139 533 -847
7 497 -584
282 133 63
72 70 829
836 675 461
35 278 743
15 66 468
279 906 -79
640 266 -96
965 754 644
480 513 -187
558 400 505
165 224 -713
895 447 947
309 684 -671
610 984 -605
539 594 785
765 587 252
532 75 996
501 543 -422
598 145 401
986 799 -93
392 236 574
468 916 -27
466 654 -6
484 680 377
513 177 712
934 973 -227
692 852 -420
651 890 679
446 690 -840
603 31 599
582 223 42
249 26 -275
475 604 -869
535 99 409
64 326 175
96 484 -612
786 350 -645
117 630 21
95 331 336
794 474 -45
508 783 -559
154 579 -858
329 971 693
347 831 -148
350 128 506
988 960 608
418 523 119
85 46 -735
22 806 175
837 631 373
488 785 -904
422 611 -848
620 84 -26
371 137 -759
431 403 120
691 216 661
147 431 297
19 633 -12
457 509 -831
29 948 929
1 833 623
568 411 721
804 520 -688
367 775 214
583 906 -782
768 570 -676
814 28 -638
634 714 -49
58 715 88
296 914 350
380 487 -530
267 368 300
128 656 -120
539 423 -23
203 414 -863
550 591 -676
496 842 302
492 622 -130
716 754 -378
13 176 -237
572 366 -574
14 770 -843
9 965 827
189 262 -468
215 425 18
763 378 -241
413 283 832
501 22 269
357 590 433
912 326 656
185 906 -771
544 219 765
504 377 -112
533 141 403
104 763 116
595 966 -743
498 180 915
213 413 267
525 666 -166
582 900 -165
707 648 -173
492 233 -366
130 573 -652
56 137 -181
731 711 793
588 971 658
595 803 -824
661 867 260
514 859 -592
314 566 -406
999 438 844
7 998 -423
834 757 -855
992 31 -379
52 528 697
990 383 896
307 118 34
904 110 -717
317 834 790
819 429 -534
874 1 -392
234 925 402
305 140 470
353 176 122
527 96 -387
237 488 -320
458 671 752
117 375 -805
323 70 -854
268 939 618
759 274 -449
427 925 142
790 19 35
873 786 552
326 697 190
791 760 -237
127 847 -867
784 71 -768
945 441 113
804 142 -37
345 748 -476
991 729 -424
336 646 -941
753 744 -151
44 115 -646
590 426 -721
995 655 -539
213 602 212
213 259 283
691 9 -443
916 235 81
245 132 353
805 756 501
716 1000 -763
969 978 -304
926 268 424
688 619 -898
981 923 -106
643 588 -835
764 896 169
277 585 -469
467 108 800
560 912 -85
488 370 -790
954 297 -23
220 411 -739
810 968 -831
971 597 809
557 905 216
698 917 572
186 60 -307
436 424 -294
316 156 -124
817 249 -187
668 938 -74
743 391 -32
205 69 64
923 795 717
349 292 7
757 832 362
656 328 590
570 791 -363
476 53 332
75 245 632
800 125 -70
11 246 -156
375 783 -241
231 737 -973
451 390 -131
799 992 -400
696 98 558
474 887 -319
62 41 474
316 993 -445
999 732 14
614 156 171
154 784 671
5 53 536
668 439 184
164 693 -390
315 407 250
872 253 -337
776 308 863
545 119 -983
814 83 528
881 99 -928
248 876 -46
765 583 -557
981 346 429
741 684 -889
180 341 901
701 622 806
312 152 183
224 119 -328
806 68 -17
634 855 -425
615 811 -867
567 892 -756
803 823 899
758 975 237
953 546 690
971 229 895
13 351 -16
40 651 460
530 711 -938
557 85 341
578 700 138
928 699 657
976 385 494
339 953 -440
819 586 445
6 146 175
826 832 -148
560 820 544
639 28 -831
240 935 -680
708 693 532
680 943 -616
816 715 -983
910 564 -216
690 232 975
233 83 -296
868 954 -613
445 618 229
397 278 -646
502 298 997
432 463 -1
207 50 956
115 148 -204
76 587 481
103 439 300
910 346 164
632 205 -544
998 384 -170
393 114 256
262 935 -678
198 28 439
177 398 670
345 857 321
549 735 980
951 650 -236
195 496 458
709 685 -192
183 201 599
420 844 173
644 972 80
150 534 151
51 384 -787
493 300 393
692 451 878
566 7 -963
578 564 -50
810 408 894
71 95 -141
727 866 355
244 71 -140
126 299 -971
479 868 -617
802 561 696
690 850 108
630 41 -827
366 124 -27
942 731 -948
706 703 855
15 571 733
280 873 -135
424 344 989
342 572 715
922 263 -28
650 96 -78
841 892 -495
610 45 -523
373 953 -126
909 703 -69
681 477 702
390 499 -9
737 405 931
315 809 809
196 403 -719
497 814 -446
110 653 604
203 918 470
99 567 -531
127 94 -322
127 342 -964
24 956 597
388 380 551
10 184 -44
714 378 903
403 356 -926
841 731 678
484 361 190
815 299 33
173 600 113
263 468 -942
25 597 -796
821 277 735
522 289 667
961 570 -877
206 26 -802
409 729 -967
345 132 100
337 351 810
466 617 -668
960 109 984
368 372 753
714 607 -253
281 775 -351
741 991 -811
48 782 -359
994 243 220
847 456 -442
663 403 400
930 130 288
449 867 585
821 590 443
690 859 -474
867 155 -855
557 6 -52
548 397 304
574 340 -801
31 91 -734
517 189 282
683 745 -810
159 393 797
440 953 -685
772 995 419
492 171 -762
207 459 907
904 360 461
495 274 638
347 743 -79
880 363 603
1 356 911
459 307 -788
268 786 227
273 573 -736
725 630 712
982 495 6
195 607 779
194 169 363
805 550 -598
92 480 38
484 828 193
267 128 -990
239 671 798
911 857 -414
944 200 142
636 16 501
904 173 961
850 670 -361
104 921 733
269 638 -116
23 828 -609
710 340 106
267 57 948
902 773 -79
56 945 -646
348 588 71
59 17 -123
861 7 39
961 310 -494
48 624 27
805 923 -765
131 388 289
819 154 -406
89 991 844
869 2 -348
120 689 415
515 167 866
851 389 612
879 349 104
815 49 38
734 378 -41
837 159 65
572 832 -277
277 147 -447
261 123 761
463 692 -84
299 834 186
866 949 392
292 627 -188
20 108 -300
49 670 -878
535 475 499
609 678 487
416 181 -558
982 739 -410
536 621 -910
728 693 -227
287 625 -568
568 485 165
641 9 641
669 532 365
946 727 163
464 278 -455
303 716 676
501 792 -519
635 731 329
361 820 479
781 259 954
763 487 961
598 761 -506
635 747 -31
749 593 -896
703 887 167
393 875 -317
232 827 764
605 338 579
345 847 958
460 699 -354
310 557 94
216 715 690
204 152 -614
829 732 -633
726 345 317
558 273 -630
518 985 -517
192 610 -437
339 62 -390
522 819 -658
423 180 -824
642 324 -410
337 186 -464
850 836 821
298 48 -807
518 379 89
913 678 -591
766 850 -672
246 848 404
109 587 -373
644 734 121
171 357 661
929 451 -768
198 905 -491
437 863 -609
975 400 400
130 730 -403
186 883 198
793 237 860
996 822 872
167 352 188
192 464 712
224 939 130
176 908 693
354 998 -825
801 889 -994
680 261 125
569 761 765
920 760 -81
841 560 796
301 150 214
217 977 -31
987 665 -36
932 449 57
552 462 39
508 108 -246
262 769 992
712 932 -794
87 412 -685
248 332 -77
992 937 -549
489 638 -19
877 963 -515
199 226 -845
163 213 -750
517 665 -685
43 615 -495
336 242 -547
547 292 810
804 504 472
350 333 809
395 169 -857
838 850 -315
177 651 987
600 152 586
734 837 628
866 302 275
991 916 -588
489 450 104
393 670 -721
21 962 -621
596 3 643
274 771 590
696 78 760
907 703 362
657 222 -434
287 334 -720
453 234 194
488 934 890
957 224 -827
789 172 463
67 924 -72
924 94 101
99 281 -816
726 554 -886
731 174 985
255 458 -963
183 895 961
353 214 951
615 275 -331
709 727 30
566 357 -413
626 497 356
131 995 -314
590 578 -567
328 603 -824
413 302 -27
967 286 -373
288 205 888
243 904 143
362 721 994
191 805 264
593 598 797
663 777 -333
593 818 440
276 775 -504
558 394 201
300 641 -311
115 757 758
688 291 841
477 634 923
876 136 -661
703 17 34
207 747 104
186 889 -162
430 323 -231
544 463 -559
231 915 -347
445 769 329
856 222 -561
945 204 -169
127 485 -271
13 123 -716
360 691 453
222 211 798
889 946 782
482 237 -21
342 12 -832
941 367 686
699 5 -767
720 276 282
542 649 535
540 610 654
443 462 -953
107 809 -532
279 48 205
848 219 -461
759 153 -873
757 100 67
711 681 -534
973 731 -39
494 228 414
255 529 -954
906 307 -822
181 336 821
677 802 -713
935 247 -916
254 272 6
693 215 -655
422 252 434
226 214 -566
663 429 -510
540 483 275
344 896 -747
790 28 -454
495 356 771
344 374 82
259 212 572
643 142 340
194 831 225
280 166 -256
981 121 106
829 708 -581
482 468 418
969 210 49
209 177 -104
273 20 212
362 552 33
435 676 323
711 781 475
201 502 -18
455 166 -898
314 155 755
938 492 739
871 65 -988
477 748 -35
973 967 -49
591 402 238
127 490 -773
962 56 888
192 134 261
286 385 -1000
738 534 -522
178 907 -427
482 606 931
711 880 871
930 59 -447
829 923 214
352 330 68
498 674 878
549 564 675
742 134 683
376 692 -285
230 353 -672
521 566 -974
299 855 131
644 171 592
145 115 117
282 497 508
641 383 501
223 951 219
710 505 -326
481 908 142
850 668 411
308 66 704
15 122 651
718 190 492
348 387 -803
715 911 39
756 373 257
693 732 433
339 529 -664
503 98 223
811 585 372
86 35 -976
534 800 849
227 244 -119
823 384 -252
433 983 328
787 495 900
52 242 821
553 90 754
360 977 -966
313 530 -256
351 367 -342
611 975 -62
358 69 595
856 790 -88
85 936 -155
882 667 -297
524 649 -782
821 710 -214
96 636 855
238 52 608
267 442 416
677 46 -408
765 787 -304
350 496 -792
610 31 -478
322 643 529
136 994 -295
837 505 773
473 629 842
980 685 345
168 737 957
186 440 233
120 971 -43
816 213 461
51 810 768
781 35 400
172 90 969
324 697 -82
216 380 325
277 797 -342
456 766 -292
135 171 -349
357 594 966
825 562 137
877 542 12
608 707 501
507 277 -181
233 332 673
6 63 159
443 883 -29
597 479 380
89 564 -821
601 201 -352
642 778 56
774 540 -922
449 310 998
580 937 -478
971 324 336
261 275 93
12 146 352
18 287 -255
975 184 -776
182 490 434
784 162 450
651 831 -306
443 150 610
594 170 -488
390 109 -846
293 843 36
785 562 716
879 43 806
977 177 -933
366 990 297
991 727 -908
196 503 -450
101 822 -854
549 418 379
193 619 100
753 202 736
727 667 -451
553 207 137
263 511 348
542 123 942
592 719 -890
476 255 863
592 497 -666
868 896 814
999 312 403
772 218 -24
231 934 -466
549 510 -233
331 683 -887
954 569 144
686 13 85
40 736 720
780 246 -784
513 778 -898
128 238 885
677 779 -385
183 431 278
82 119 -731
33 334 -949
996 321 997
250 180 913
916 597 362
739 728 -12
875 292 401
594 828 911
617 191 324
473 864 320
902 770 997
939 887 -702
308 456 -957
632 528 -472
103 974 -475
889 268 222
422 487 -578
105 146 -917
786 743 212
915 254 -630
825 902 -282
627 347 -35
943 237 329
288 377 -843
758 839 -624
605 228 -729
113 602 994
505 558 -985
528 494 908
652 554 -323
566 790 569
958 734 344
796 950 228
689 559 826
680 441 -68
918 919 948
835 732 516
101 625 886
612 71 -368
938 576 408
330 417 -892
306 864 246
386 704 -438
424 884 140
729 794 529
993 542 -369
400 283 -709
142 541 529
155 34 -434
585 562 197
978 748 25
200 775 754
338 652 118
699 243 300
541 941 -14
330 782 -902
760 698 -630
469 1000 -726
204 999 -988
771 455 760
1000 867 -743
200 769 -553
740 125 -591
606 833 222
263 620 727
935 488 870
100 834 -299
179 253 826
843 279 -859
27 972 -178
319 424 881
17 672 693
233 642 705
178 332 -76
790 475 195
134 489 856
81 883 -439
748 830 192
569 148 254
717 155 25
583 850 -662
753 196 187
709 441 293
207 871 496
21 954 987
450 334 778
4 678 464
284 616 -381
572 978 -248
133 285 -15
449 260 -646
906 914 -644
272 246 193
415 77 -15
592 160 148
824 935 48
144 159 -50
189 994 -432
350 423 -155
187 921 -140
706 790 9
982 437 -692
34 446 336
707 351 102
652 640 -619
636 240 -528
236 78 820
37 316 185
874 220 975
537 22 772
540 355 -192
468 5 -542
943 459 156
150 678 437
470 830 -250
594 581 817
156 48 552
102 100 119
436 813 743
538 738 -607
621 308 -594
169 38 398
123 143 243
683 310 -658
635 107 446
734 137 382
83 229 226
640 420 -412
468 914 -720
983 880 -843
71 466 249
645 100 -226
195 733 -280
393 283 646
536 991 -75
99 797 -208
163 917 -61
952 306 754
710 922 -722
13 502 838
572 805 -762
33 439 -283
710 615 -133
767 962 278
296 59 998
188 738 -234
483 103 860
15 20 -875
234 36 573
657 735 -799
942 692 359
66 708 -914
742 977 -763
90 482 46
563 702 654
83 878 530
897 818 373
195 681 -764
535 651 -733
136 186 -48
43 424 764
29 238 -156
755 290 515
278 974 -181
17 192 -316
314 234 -375
528 442 246
890 45 407
780 877 371
453 586 322
246 367 -644
831 719 -974
239 600 972
948 711 -50
111 129 -589
569 720 570
385 260 731
847 183 -296
228 12 -863
142 837 -423
363 377 927
690 531 752
151 369 -783
610 582 -583
296 812 233
575 129 733
831 671 505
378 131 803
380 622 -26
137 85 141
451 586 -220
686 108 527
472 30 17
12 7 634
651 997 262
83 141 488
102 491 -291
921 637 -215
352 934 -478
134 686 229
872 38 841
220 519 795
819 165 -976
925 663 959
312 630 -966
744 700 -671
478 31 254
551 859 -694
781 420 -470
25 867 -771
823 140 -292
344 859 324
402 649 -44
171 879 492
509 536 -539
320 180 583
992 150 -412
84 249 -785
749 70 -703
284 248 451
721 289 576
843 147 -849
90 654 -46
991 454 -642
257 906 -887
626 406 -171
433 635 -354
746 812 495
190 276 -997
384 383 -67
36 570 -660
314 831 -929
762 357 -337
861 235 421
548 454 708
347 103 -578
923 734 285
174 832 -504
456 625 925
26 407 854
485 293 901
922 493 57
854 595 832
511 283 -703
652 477 -905
366 850 -519
99 493 -221
777 682 -364
187 248 -181
992 597 129
102 868 -241
632 993 51
963 816 453
925 894 818
697 805 445
659 494 614
521 813 34
632 810 475
280 857 -101
359 953 -220
949 505 136
643 892 963
260 831 -62
792 270 -639
177 42 916
790 619 -77
588 156 268
920 40 -896
655 885 -497
805 902 53
425 687 380
384 210 642
373 117 54
661 950 248
353 26 -114
949 542 -657
540 296 73
609 372 253
191 138 -707
931 449 -673
144 43 -753
782 679 974
898 318 936
588 159 494
713 246 181
28 410 750
881 178 972
503 286 683
1 712 711
491 842 782
107 834 -355
138 517 556
450 279 -731
979 581 1000
804 647 -979
739 183 437
177 592 106
637 784 445
131 437 -908
22 888 604
102 864 46
418 599 -978
736 434 900
7 996 -776
699 574 843
644 438 12
984 911 131
131 209 894
166 748 -135
600 274 748
606 701 350
125 501 767
101 404 474
642 510 -9
95 795 85
695 382 485
56 261 -96
27 916 -26
621 302 -824
6 117 -974
385 476 193
673 168 -939
940 231 -257
544 238 563
386 631 649
493 442 497
292 567 486
471 787 -304
538 552 472
40 138 -227
657 809 452
55 805 -711
26 741 -59
974 230 -224
659 764 -178
147 266 -933
640 492 -928
185 565 -174
8 920 278
941 656 -541
502 779 179
795 948 -104
295 659 139
609 257 123
276 717 48
568 375 -925
384 106 810
320 311 507
768 823 -365
383 401 -855
57 286 584
492 58 435
327 732 661
850 311 -394
583 951 770
97 805 -619
171 434 -616
168 351 -881
900 874 777
701 243 -137
228 656 -636
665 233 -775
354 544 -511
423 700 -628
461 182 -148
285 161 -754
441 246 897
233 159 -663
750 886 256
796 450 818
430 285 -6
860 417 -657
828 712 994
403 310 -610
804 279 -458
440 400 -13
124 503 902
672 495 -677
656 542 785
257 455 -232
41 113 -736
226 608 -795
922 722 -365
91 982 660
320 823 -134
955 65 662
200 986 184
970 410 524
431 435 686
469 116 -569
408 821 727
520 321 -595
394 980 515
567 59 -292
266 464 463
375 555 -931
348 137 -3
710 559 722
311 6 607
272 847 953
69 315 324
99 199 98
749 970 562
842 791 343
630 454 -604
491 138 -821
397 14 -539
578 173 864
939 508 -761
249 481 -84
823 921 -793
41 991 -887
633 473 26
110 808 -694
919 272 512
932 917 -655
35 220 117
829 532 367
998 654 -170
209 599 829
940 316 -387
569 693 800
472 688 13
235 877 -298
727 129 723
544 86 -904
922 35 873
993 316 -325
899 91 -691
605 927 -802
593 314 799
160 194 -522
499 762 451
519 384 -248
101 725 393
212 341 -444
240 303 979
349 356 -196
631 393 270
959 255 -352
864 159 152
390 634 -544
161 69 -167
680 369 341
679 800 560
784 63 -817
755 208 443
507 171 -535
430 592 -430
135 730 91
422 870 -393
98 238 962
330 485 -209
85 197 -488
213 599 -713
583 639 864
314 267 832
941 938 159
449 915 532
377 792 -456
361 873 -374
708 224 -375
738 424 -153
829 696 -145
668 754 -311
456 997 -770
352 196 599
616 244 -58
270 925 281
108 299 341
738 234 194
255 11 -176
529 728 503
810 416 -95
127 287 966
626 645 -580
684 563 -436
62 246 -867
871 811 -211
957 671 459
238 210 -36
732 715 1
480 455 97
147 820 -209
294 847 -602
780 282 -105
472 679 -645
36 381 -754
281 991 2
451 494 -157
370 652 -699
681 465 -269
22 179 297
887 562 370
48 505 372
102 819 -829
336 803 390
310 705 668
971 126 -994
708 943 196
378 354 -722
943 787 -689
460 729 -551
566 950 494
86 61 -782
243 970 -249
10 268 -913
472 759 -959
847 606 -443
234 266 -882
945 290 -745
109 468 602
116 904 -127
303 37 573
737 211 500
660 224 157
232 614 -159
181 958 -323
104 700 -560
573 497 -67
599 843 108
135 180 -108
238 283 -824
130 77 -471
102 988 -35
432 423 430
807 770 -113
435 311 169
897 808 -375
536 481 629
937 6 -81
245 189 271
41 968 -898
464 211 310
133 559 388
427 594 562
243 69 -378
683 677 672
246 913 596
451 71 -115
115 874 -810
836 266 -926
698 18 463
338 26 743
47 597 749
910 613 289
246 143 -344
623 995 -979
813 296 -702
530 134 -469
837 359 -226
396 461 -578
980 42 241
351 520 338
507 485 622
39 413 -702
162 927 -849
622 388 468
838 372 -533
607 263 746
730 323 866
862 198 404
909 839 819
370 973 498
629 617 -14
555 738 -920
57 674 45
300 414 773
383 100 -995
953 828 -44
679 997 -547
553 943 20
881 481 256
161 939 -100
21 113 -253
492 943 -23
864 170 934
695 786 -828
171 626 367
958 989 274
81 694 -839
58 285 660
268 856 945
11 406 -999
136 607 29
299 792 83
464 114 -10
725 628 -66
137 264 -24
595 778 -794
545 143 791
153 382 -257
561 671 -303
171 649 28
887 788 -347
465 219 903
395 632 -594
639 317 -735
774 885 869
745 340 -941
833 17 -941
188 874 345
841 507 -972
306 262 -2
774 724 -238
170 732 -716
9 339 885
856 11 706
378 184 -551
543 87 792
893 65 -347
460 56 -913
997 151 -377
678 621 682
355 895 824
634 84 -336
495 365 -951
732 71 584
587 802 -349
128 250 778
970 955 -47
463 422 546
631 447 81
223 263 -526
629 613 -865
713 601 709
259 354 -644
961 581 381
715 272 351
257 817 -723
385 1 905
893 482 -828
49 503 -226
554 161 -641
593 675 -856
496 110 618
701 761 382
240 831 471
980 228 -994
413 577 48
233 51 -505
277 313 632
358 710 910
545 110 -972
413 301 521
869 509 -660
998 131 574
145 388 170
32 358 -582
95 796 -382
83 74 100
939 148 -683
253 501 142
677 374 290
515 665 -304
26 715 -949
418 867 -51
851 719 -584
984 402 93
330 734 128
623 377 941
866 35 -268
519 395 365
828 575 13
146 32 802
296 908 481
179 109 -216
991 554 -699
812 50 612
637 513 -196
368 824 107
348 840 341
191 337 -372
920 582 -512
552 460 -432
890 635 529
916 598 -603
547 929 -788
234 54 -633
874 80 50
951 467 -70
620 344 -937
405 453 -177
525 621 -882
930 723 -842
398 947 30
96 364 -773
517 703 -275
890 439 -399
265 819 -413
221 84 758
224 593 -832
471 730 268
586 903 -371
201 44 901
96 716 -714
881 758 57
253 940 779
450 131 513
735 518 474
921 874 -15
572 866 -392
71 677 -56
477 554 -545
624 299 -668
346 985 -193
146 265 -667
88 919 -224
604 4 37
455 78 -501
910 258 740
525 93 442
546 316 733
690 139 -369
907 814 -800
215 912 -736
105 692 438
438 963 730
883 391 -249
851 785 -493
326 798 -591
550 299 611
310 815 262
312 552 960
405 723 -31
320 624 -39
762 576 128
576 115 458
648 222 -987
178 269 -356
682 58 288
972 886 548
688 489 -502
484 565 -576
627 83 -260
845 738 -629
518 129 610
951 729 891
951 291 944
508 344 33
447 204 -165
594 979 377
830 372 501
756 42 890
281 386 738
770 609 130
500 142 62
139 547 -241
752 950 75
744 154 848
433 274 -400
783 585 -678
213 900 -721
22 875 -582
47 710 580
701 538 914
151 75 -858
756 408 -783
126 842 243
84 807 258
541 766 -305
789 171 638
921 75 -508
835 124 295
149 880 -455
238 737 -865
278 160 187
545 261 435
434 731 619
430 190 -537
58 295 -415
31 156 -237
939 816 77
562 135 858
1000 779 -298
134 337 653
806 88 310
105 37 -280
144 970 496
857 978 -661
821 426 -316
99 895 692
82 423 49
228 982 590
13 996 799
922 128 19
233 127 -892
461 524 -877
362 868 953
857 47 -224
741 819 -183
257 604 -421
762 200 -198
112 238 -177
646 28 -826
898 456 -844
924 697 -809
256 466 -331
280 640 -531
453 502 -545
520 897 -806
538 234 -865
9 647 -761
508 990 910
974 998 211
382 439 -405
63 159 552
532 691 517
254 795 952
903 536 -436
657 441 -94
305 108 229
825 415 148
306 908 303
945 208 -224
838 818 -79
928 909 -743
752 919 -529
105 583 -760
78 932 -717
378 539 725
553 805 -760
727 962 255
460 220 -433
265 82 511
365 627 644
649 600 657
598 688 269
499 928 505
948 996 -103
100 138 -495
618 311 -329
178 594 488
69 53 348
544 291 630
677 396 855
295 229 893
638 131 -862
724 43 559
305 304 -955
678 138 125
198 779 637
39 240 -710
842 5 570
411 928 216
342 322 553
730 360 -113
99 303 -965
59 443 -825
777 417 -791
842 762 401
865 48 -381
209 735 644
568 259 -485
411 728 447
990 752 675
224 36 -817
990 852 338
372 565 801
595 754 654
162 290 -879
23 143 313
976 273 269
505 539 -232
135 390 -577
292 2 869
221 492 941
884 839 -448
138 867 570
767 806 -240
722 513 702
50 356 683
659 810 630
575 222 -416
299 84 894
789 613 509
134 267 965
833 396 -165
995 12 248
811 591 -567
610 713 -273
244 817 -776
505 537 -17
72 736 655
44 142 849
193 207 -999
129 197 -874
572 976 -193
676 32 701
423 614 416
341 564 -2
726 31 227
871 462 -993
784 369 -556
119 90 -159
200 689 -953
410 153 995
191 122 -750
382 899 349
639 325 -660
778 940 388
411 224 -572
121 179 -707
233 329 -516
668 774 511
478 6 -119
389 147 -625
991 624 -618
829 298 -745
125 939 778
776 586 277
78 793 62
833 426 187
514 786 867
523 589 193
221 695 551
608 610 231
649 976 -894
405 145 -533
652 926 575
844 452 -788
746 164 -934
198 41 634
335 162 989
795 828 365
925 743 -361
12 654 820
732 573 983
112 409 922
478 824 -156
194 753 301
94 703 -142
826 72 -53
608 660 -673
368 888 97
544 785 408
389 386 196
987 632 -153
304 559 907
992 130 137
141 479 -45
746 599 456
213 965 -746
662 842 -677
469 756 151
607 702 129
980 135 701
819 91 996
807 277 -668
365 165 -136
214 233 -592
275 488 56
83 225 619
26 866 -152
505 995 -914
623 459 -458
864 514 606
132 20 -845
595 386 -598
107 981 -225
335 93 -274
567 218 667
941 884 -737
373 454 -747
746 199 550
401 19 400
584 823 -109
821 339 513
668 960 -237
734 855 -477
34 104 435
144 996 -387
160 420 -739
991 432 -766
430 541 -217
459 80 -233
871 383 232
837 672 871
802 239 463
627 851 -98
603 491 -229
71 690 -868
347 127 -812
57 569 34
463 300 352
3 9 -377
849 277 95
960 586 -553
997 371 -921
925 694 202
3 835 -265
774 406 -739
405 880 177
551 828 86
261 889 -274
863 974 -119
732 211 -258
829 308 524
865 577 746
748 532 592
202 328 418
848 514 -761
229 472 -67
537 105 110
770 742 -890
179 209 -895
314 920 647
525 184 87
557 198 161
508 521 -393
913 654 71
215 836 188
599 864 191
717 646 -344
646 338 -344
275 682 -899
186 50 73
622 746 323
883 195 -320
192 898 -133
191 936 175
780 726 -435
189 246 -393
576 853 979
461 298 -611
143 320 677
819 323 995
855 998 -387
357 850 862
834 933 102
135 213 74
136 822 15
508 837 810
735 977 171
815 883 826
705 322 541
721 145 727
95 19 137
642 448 -115
969 318 175
65 453 -674
747 411 5
289 704 -712
277 406 -36
130 479 736
33 179 -277
469 154 838
548 302 375
66 711 -160
197 808 659
577 288 581
57 19 -367
878 69 -10
998 433 -72
565 268 724
618 698 516
250 208 54
213 710 968
376 822 -138
748 988 -912
