1000 9999
324 603 -221
556 869 149
591 720 -139
560 314 -983
823 301 914
573 260 -745
75 793 -603
919 825 647
244 88 -893
302 505 81
437 494 -290
675 730 -724
88 566 941
100 736 907
278 379 158
172 858 -394
438 312 119
399 533 -889
471 369 224
643 836 396
100 752 -515
295 234 831
101 664 258
404 340 -841
811 822 -47
552 90 274
373 848 -85
86 982 297
778 54 31
239 979 -512
942 35 -672
892 270 -432
949 294 502
622 208 681
391 204 769
739 790 -488
491 500 -377
671 426 506
899 865 556
133 325 884
248 356 612
479 793 409
133 50 -543
240 170 66
500 843 837
760 360 924
659 140 -195
374 652 221
866 257 48
110 203 -83
844 590 989
441 63 544
512 645 -886
129 740 -909
471 133 642
524 374 -991
263 877 -267
139 65 108
976 306 758
995 745 244
83 231 7
959 448 476
247 524 949
369 603 -666
114 545 117
611 878 156
252 383 459
249 879 327
920 894 337
116 790 -622
429 280 638
196 570 862
968 325 176
66 845 -896
983 414 644
487 814 -468
166 846 710
858 457 -898
829 855 -229
330 858 769
370 328 946
366 495 313
653 493 -939
275 931 233
42 969 956
596 176 144
207 23 852
262 657 -80
710 75 545
624 876 -86
101 883 -298
690 133 -280
957 617 926
898 424 135
513 585 -865
63 1 -30
637 188 633
242 522 -582
865 161 480
127 355 -360
850 925 -736
618 201 -625
194 210 -646
14 563 681
326 139 -462
617 740 707
682 7 -278
103 176 539
244 935 -235
255 914 549
366 248 -156
300 639 731
303 642 568
479 384 -631
1000 402 665
279 331 -513
10 899 347
870 297 588
679 721 -981
382 549 -715
346 998 -598
873 860 763
32 98 -430
432 348 190
909 306 252
691 626 377
489 77 593
843 517 688
750 116 -171
413 899 113
130 337 525
812 832 -243
939 910 146
639 79 -874
16 535 -887
119 229 -328
647 288 784
479 720 605
658 955 -546
485 647 -455
116 712 227
103 607 842
453 130 755
838 55 -89
933 356 459
120 198 529
340 48 -339
1 530 570
905 330 42
486 620 879
939 529 -338
955 684 -574
508 319 -637
265 813 21
655 862 867
716 500 631
600 692 542
416 741 -1000
771 836 -988
852 731 -839
312 174 741
317 504 859
825 400 -314
97 944 -430
497 257 889
52 146 672
516 153 -896
804 970 907
949 896 -504
252 606 447
964 408 469
354 16 344
710 110 372
481 731 812
524 268 -443
302 120 -856
474 407 -809
808 113 -895
579 910 -464
89 43 542
825 992 -518
802 204 635
532 113 -617
319 2 751
657 677 1000
72 140 -124
107 766 -830
645 619 269
325 644 -269
644 875 -748
55 945 -966
773 816 383
806 493 -651
982 356 -753
958 725 -318
464 244 874
937 950 949
437 387 144
705 745 -327
73 227 161
440 821 572
453 528 765
261 650 827
933 593 -706
540 286 -415
639 716 266
878 978 988
569 502 867
523 944 888
698 640 -515
122 251 86
69 304 497
993 365 -83
811 305 -628
491 695 40
249 421 -232
445 416 408
658 170 -924
713 795 218
343 814 810
364 699 -588
639 262 -442
194 617 576
502 300 954
428 470 296
193 126 -184
47 789 -916
888 916 943
497 54 438
34 955 -263
869 710 -840
321 71 957
424 87 -713
978 763 -273
739 975 99
154 273 66
737 633 -795
100 310 -44
39 717 -711
995 615 107
413 751 -989
955 346 -272
843 597 -874
940 975 -836
928 703 -988
105 112 -699
75 418 -653
147 921 -469
520 569 382
144 350 765
60 67 70
958 443 947
931 375 -682
986 613 -219
108 293 21
312 535 637
594 161 -944
132 623 794
468 485 915
434 684 -123
64 847 19
531 666 -53
443 433 -185
517 592 -421
564 201 -548
436 824 539
636 62 -629
248 682 -191
544 264 815
998 764 -536
3 223 -796
565 653 485
539 240 944
523 694 147
494 502 476
861 620 -122
396 907 -675
462 779 280
935 608 971
981 933 529
595 387 -593
284 303 938
632 424 721
214 93 840
261 805 498
9 418 766
761 990 245
239 450 -436
861 138 385
50 911 257
689 886 -68
800 966 478
141 428 -540
651 892 -948
78 336 -961
592 462 246
345 625 -993
815 498 -363
751 501 -582
831 777 889
121 498 -804
123 497 720
282 89 -895
400 142 481
561 585 243
714 803 -32
543 173 -961
67 68 -25
18 603 -682
634 329 -589
811 278 552
615 159 42
339 891 604
345 374 942
402 431 844
974 599 -324
891 252 -228
235 589 570
119 177 -35
778 914 -860
142 933 -960
809 792 390
438 99 -485
138 519 -882
990 203 -277
176 937 -702
293 186 396
441 406 -12
606 238 -996
637 905 -451
651 707 2
277 680 575
141 301 -277
794 352 -195
632 756 969
259 608 -220
955 530 324
400 397 -726
801 786 84
203 660 -150
496 269 97
676 711 -48
136 463 608
234 805 -631
297 524 -63
502 37 775
542 265 339
181 483 340
901 885 -118
127 610 800
795 25 -47
520 515 418
330 10 -641
785 137 655
893 627 -887
138 874 20
248 725 -876
257 552 -125
411 641 -375
106 995 -658
17 849 39
636 137 -666
855 829 -488
914 890 870
903 648 -276
433 439 379
129 592 326
392 134 -782
939 522 -779
911 381 -408
774 565 561
345 670 874
810 29 421
498 414 650
112 622 109
776 714 -129
868 654 977
199 60 -390
67 871 591
681 452 -321
320 766 863
423 560 -43
462 947 856
728 715 222
197 572 -293
837 51 890
17 488 277
679 784 -478
984 458 -270
892 653 974
491 428 239
16 976 -366
769 621 3
957 539 347
191 668 764
50 359 806
905 763 248
21 579 778
12 595 408
326 211 720
453 433 323
647 995 -445
961 369 -893
952 807 254
152 338 954
868 493 -554
177 636 -651
158 439 -420
462 488 -520
150 840 176
487 229 -263
487 258 -417
950 298 -186
888 778 257
556 700 512
833 263 495
515 777 -3
202 744 373
793 597 -287
860 495 -187
942 453 -203
158 833 880
855 403 402
91 779 -274
146 27 -320
121 976 144
680 747 -120
764 53 -288
108 503 863
331 327 179
189 73 138
48 773 460
544 539 36
958 617 389
420 811 218
823 13 -725
571 374 -669
505 723 49
421 144 603
44 66 -930
951 149 -977
379 89 -522
865 514 130
949 88 708
730 568 -722
104 205 845
805 439 578
524 84 -853
102 807 -415
49 211 535
58 262 870
284 897 -901
464 462 794
495 227 9
602 340 -73
964 707 -92
376 37 609
806 978 27
285 465 456
739 923 665
478 905 258
192 711 566
802 528 -897
916 194 -779
729 511 840
296 808 833
228 593 181
556 35 -475
292 618 701
945 504 -582
102 237 84
453 364 -545
289 145 772
940 610 -557
912 243 -779
685 297 -639
816 387 574
436 584 709
349 1 -622
385 387 33
235 524 383
739 988 496
585 704 -250
294 686 17
897 982 985
950 731 740
168 377 -121
51 354 776
550 195 -209
30 456 -373
155 836 576
525 631 -270
989 201 29
900 104 -903
995 222 522
540 569 -250
960 208 -749
673 32 -897
790 192 810
136 56 95
773 244 989
784 744 537
956 101 132
469 562 88
665 889 -251
925 226 -256
464 579 232
713 334 -728
455 794 -916
916 761 756
202 144 502
211 258 163
218 769 202
156 882 163
859 865 -471
207 546 -158
681 517 -591
96 967 -685
173 257 -855
72 728 -683
419 937 -15
547 258 287
192 417 459
250 36 205
51 137 609
678 557 -322
392 960 -482
157 153 -574
970 491 -14
961 493 -624
712 647 951
579 585 -798
59 370 -72
411 936 106
321 282 -869
689 369 969
545 208 198
425 516 964
632 766 -765
636 596 -165
544 882 -126
915 981 -785
791 726 -813
354 891 -725
677 852 -960
601 850 824
830 437 945
483 435 463
837 934 736
800 152 702
805 620 336
191 677 740
816 443 -649
546 959 922
542 94 -614
864 492 -375
456 655 473
782 798 -360
958 53 -844
302 479 -134
591 668 647
503 189 610
834 77 -428
27 320 -105
616 53 498
723 51 -506
541 673 -786
390 551 -547
227 295 -73
355 906 515
79 132 664
657 577 -592
655 781 193
672 320 67
165 647 934
528 533 -973
586 41 -101
627 41 687
356 451 180
802 654 756
397 19 -398
87 570 763
527 405 -124
529 407 265
568 431 -656
675 718 1000
19 339 666
418 160 -101
737 607 500
13 232 -225
768 411 -424
300 414 287
275 787 291
422 501 361
965 6 -554
10 576 749
305 883 373
175 855 -522
190 165 -395
118 329 -850
199 89 -657
174 830 -497
99 987 -285
706 394 544
410 431 113
518 430 366
817 312 644
287 156 186
809 467 37
541 744 813
127 284 -498
931 198 -322
125 658 675
794 554 631
311 958 -865
445 254 472
789 661 -198
148 220 -802
305 220 758
450 318 458
886 571 -326
332 647 -889
733 132 -740
831 913 -239
17 889 143
623 716 -830
813 104 941
726 257 -290
866 565 852
934 717 -132
343 287 889
109 668 -76
397 801 -453
193 459 -502
758 826 -29
309 783 -121
698 44 -920
447 665 -89
911 601 10
828 425 228
874 297 -354
268 736 536
816 485 -687
800 42 -904
525 936 -905
757 595 -415
576 666 -699
464 418 -857
11 85 333
633 686 -653
401 226 -187
942 662 480
816 483 853
690 503 677
286 269 491
120 241 950
845 740 -792
211 295 931
876 243 767
880 340 -115
579 754 -189
62 28 -822
357 231 -212
45 59 823
63 562 -461
825 377 -421
452 991 134
775 345 -872
253 180 123
341 911 15
487 444 -94
750 589 872
810 86 80
848 231 -163
633 330 -574
635 790 182
172 687 848
519 286 679
957 159 -322
789 804 -292
812 677 -567
488 299 -10
804 11 568
277 957 -79
856 522 848
607 229 -717
938 117 -588
533 550 -761
626 22 672
738 382 -564
124 97 -946
75 501 714
415 981 -329
123 102 -201
879 190 693
572 518 -479
640 583 -104
419 785 -808
700 294 663
329 521 -63
808 793 -445
133 151 -302
169 923 -103
884 854 581
781 333 -604
753 941 436
230 819 -857
207 102 814
601 768 832
440 141 959
684 16 622
431 292 -318
655 877 697
213 897 -805
582 30 128
823 322 -13
247 814 -153
357 54 722
539 252 880
864 250 772
881 157 703
57 499 -207
640 568 -277
571 625 343
628 737 851
745 192 440
486 835 -845
663 475 -98
434 934 664
982 806 -376
821 172 -464
410 430 -734
203 429 -681
154 293 578
843 402 606
197 862 598
853 62 252
629 583 -424
547 277 649
212 962 -847
110 800 474
887 456 -589
532 172 615
880 735 799
928 368 -668
861 355 836
496 307 421
76 639 -404
176 63 768
14 234 -67
261 415 -231
761 32 265
699 614 384
146 93 188
952 734 447
741 118 -461
592 409 -595
757 733 -821
70 531 -210
718 908 752
231 13 880
88 347 -136
464 898 -99
750 273 317
265 565 338
254 361 -387
255 566 -414
365 964 -354
510 51 376
1 941 348
685 656 346
235 497 334
601 893 66
840 590 331
907 566 -649
929 560 39
124 665 431
513 214 575
3 131 989
882 196 -190
762 702 -453
306 230 -276
480 378 763
630 121 -222
945 8 668
498 946 382
709 220 -585
22 141 648
583 830 -509
144 384 586
725 137 -330
518 117 -770
475 712 613
508 722 -626
641 671 -294
179 330 830
123 27 512
269 594 252
959 488 713
3 867 271
856 933 697
970 871 549
333 569 222
989 954 -168
867 409 835
91 944 -76
303 972 336
689 173 -170
972 197 -921
166 585 -904
490 172 73
757 251 -158
755 869 453
361 958 -754
115 233 -398
738 712 -467
637 449 168
875 381 -808
735 416 959
323 696 159
224 838 -491
541 196 -235
127 631 756
764 364 730
139 63 13
720 600 200
797 891 -892
751 429 -257
888 296 -318
657 765 725
273 443 -139
307 22 96
379 34 635
528 461 -647
756 627 -200
577 49 -107
727 926 915
770 130 -190
81 948 -918
414 651 237
233 348 119
918 500 406
459 543 989
210 730 577
549 984 663
107 406 -27
703 940 -173
833 743 -587
693 536 534
772 135 212
968 537 -377
509 879 896
515 144 629
902 434 483
118 975 -402
838 737 -642
651 814 -774
388 533 687
864 66 -193
398 455 919
573 371 -613
571 857 -381
826 316 36
452 540 -551
55 964 515
43 583 330
168 221 251
901 589 -697
81 12 -58
933 365 -553
901 406 457
778 951 -838
484 173 -480
44 260 -202
673 595 -621
138 903 -900
836 498 10
863 365 187
835 21 848
333 466 624
289 194 760
847 972 712
999 576 922
91 764 -237
619 919 175
54 66 23
2 354 932
480 420 -440
878 523 -111
552 1000 585
238 356 264
375 149 -405
503 91 495
879 907 -251
660 484 -410
107 275 854
338 986 648
948 857 -970
933 555 -752
930 663 229
941 764 207
526 41 720
216 701 776
746 599 -812
672 328 -564
919 503 -869
55 973 -325
256 159 706
31 935 -739
605 665 410
265 575 467
60 969 -53
753 202 -371
348 172 511
642 132 -202
449 671 -698
4 527 956
437 690 -725
216 120 -329
615 644 671
862 542 -394
194 553 -533
904 807 -808
726 583 77
917 571 719
250 647 361
671 96 235
447 808 -530
987 797 -929
216 339 577
144 804 963
455 331 -609
113 850 1000
775 263 498
550 953 403
529 344 814
923 215 906
829 842 479
63 996 -389
640 541 -841
792 956 -919
30 668 -462
93 564 -273
584 95 421
287 455 -354
374 833 -249
798 699 -944
72 247 631
271 516 -703
614 203 -428
443 748 252
622 910 33
305 226 -455
371 494 -756
704 74 -50
418 12 503
914 152 902
565 276 -411
707 887 -573
927 404 462
880 462 403
388 681 -29
692 870 25
918 262 608
708 712 -769
303 644 208
186 866 -10
750 436 596
311 655 559
531 799 871
813 933 119
352 348 774
436 877 -337
617 44 -579
976 989 459
700 743 165
106 623 -693
29 487 -582
456 939 -964
582 496 520
151 408 869
600 772 230
498 452 502
31 997 116
35 107 -737
872 850 384
871 31 206
524 567 -850
516 449 -306
932 476 -355
388 10 838
845 592 880
647 338 -69
278 346 -876
573 82 869
923 47 -285
555 767 34
182 769 -568
415 99 581
106 348 416
694 525 895
802 333 718
780 177 -108
875 768 -687
419 118 508
17 134 878
572 965 628
890 867 -514
585 330 -812
324 743 -692
402 406 425
675 220 674
785 187 -620
176 936 994
253 433 139
259 606 846
457 551 -902
161 343 165
55 170 -344
381 861 778
758 893 734
327 771 -301
599 16 839
562 232 704
662 798 -949
67 765 982
701 811 -918
201 655 -358
136 891 -652
109 256 -835
398 192 639
653 566 202
235 742 -925
632 202 131
451 534 -261
994 539 799
288 198 -479
739 210 784
849 201 -990
813 597 -392
361 820 -542
314 69 63
366 488 420
611 530 -204
488 103 35
603 507 252
357 655 -98
912 358 167
664 537 -135
716 476 552
573 79 131
385 969 473
114 193 126
651 201 685
802 731 -822
967 208 -797
156 490 -473
42 782 -181
613 712 534
148 711 -714
41 398 131
403 961 -867
568 98 -889
391 383 -173
889 140 766
781 233 21
749 659 396
818 502 -460
120 811 -988
537 436 -701
852 290 -937
775 586 -804
627 942 -325
459 890 -548
764 152 -184
698 669 -534
49 167 340
354 377 965
789 681 977
56 518 -797
881 296 -745
718 131 -819
436 176 -906
877 378 516
989 486 229
208 767 -60
318 697 -491
507 625 -277
533 471 971
412 981 121
688 610 -993
184 996 -456
738 238 500
395 146 790
557 831 606
491 804 991
622 188 -595
227 896 -800
998 811 19
589 856 301
312 817 381
193 545 -427
474 482 -193
676 307 -337
13 918 636
68 141 -96
563 45 -408
946 528 408
424 714 -693
430 559 100
437 726 -722
64 354 974
385 783 -720
317 810 267
512 860 -957
996 517 736
259 731 755
637 807 -283
715 261 -824
375 394 -276
429 934 645
534 204 -319
499 986 -710
57 536 940
237 221 -419
524 221 448
270 529 -373
633 567 113
500 63 -772
9 124 -81
530 752 225
881 820 592
205 564 310
528 167 -638
892 613 197
511 244 -468
848 969 500
382 935 412
707 541 -483
345 976 633
867 346 -960
362 468 418
339 782 799
932 578 994
266 103 -515
352 717 -539
320 175 -676
780 516 -358
278 955 67
394 857 -339
449 136 811
619 478 -879
459 732 -799
511 24 -838
30 251 -997
892 842 -102
275 341 796
900 570 924
106 184 -799
693 773 909
45 723 -864
443 878 422
500 93 -722
164 7 950
274 298 288
856 689 374
654 681 325
839 37 104
88 142 599
57 285 -42
808 961 324
214 206 741
46 446 -887
921 544 -963
230 923 433
859 15 -597
602 245 -526
328 206 -959
748 223 -324
503 443 -176
311 925 397
152 202 295
444 942 216
331 96 95
768 397 -682
128 18 -432
265 472 971
689 857 -137
266 191 -452
350 330 276
651 997 -765
531 433 -367
957 530 888
400 15 531
810 19 -357
622 229 495
770 675 -361
508 638 -631
690 569 468
995 355 -585
91 415 242
368 138 253
213 364 216
168 501 40
436 932 108
80 748 -193
882 363 -976
941 761 -72
589 918 -169
954 710 645
86 193 -485
874 220 -584
173 961 -972
242 26 632
372 552 562
469 845 898
871 235 -324
202 227 -249
621 512 -424
228 751 -727
400 455 333
51 204 194
237 684 110
640 910 267
738 470 -333
692 125 -227
85 524 900
432 222 299
834 16 -726
190 492 -812
47 759 279
488 863 316
66 440 979
810 860 213
330 576 -302
848 785 -373
678 947 -659
999 307 -461
204 582 -651
628 641 851
230 85 498
645 881 1000
430 737 -109
594 931 126
227 594 -496
865 307 960
431 963 252
343 333 -709
768 546 -679
610 997 1
424 682 343
378 806 664
318 88 -761
394 101 -453
822 682 -397
516 357 980
393 738 -725
729 533 -127
64 581 343
736 37 -70
188 989 390
473 997 -912
767 942 819
96 884 -615
216 676 992
999 871 -960
626 663 125
399 540 -727
167 991 411
33 827 646
132 971 436
654 48 91
522 228 485
920 210 470
588 265 -295
942 142 -841
388 505 -667
92 396 300
637 721 -830
677 825 396
843 695 -488
245 335 315
387 377 531
677 249 35
624 677 -53
6 254 725
905 212 329
17 297 -241
487 305 482
990 743 -751
708 15 249
179 836 422
631 817 165
871 667 102
993 229 554
52 476 436
538 41 -412
975 61 913
959 926 -559
894 905 879
432 592 188
727 627 970
677 195 -963
145 876 185
899 353 907
621 724 497
35 288 350
296 927 830
268 30 -718
124 797 516
130 147 489
357 870 -634
597 787 592
88 749 -455
43 539 498
576 630 728
324 420 644
863 113 43
485 920 689
461 144 -630
297 545 -292
214 998 -219
719 902 -768
186 619 -303
608 197 989
535 181 96
574 757 748
865 569 750
531 474 -89
883 141 236
214 486 -852
119 883 -587
119 550 -361
637 835 -809
863 29 683
46 977 -111
992 269 574
847 637 -5
203 596 540
739 549 715
749 401 305
884 137 189
593 469 -255
896 486 956
895 403 -253
675 471 -120
918 814 708
791 736 915
683 537 -217
780 256 -908
138 397 -808
612 565 245
240 175 262
841 33 762
62 820 525
27 620 -824
9 831 596
652 667 -857
600 50 -966
37 632 -547
411 751 -130
530 384 45
901 624 -409
864 222 -48
201 582 -368
556 947 -664
414 366 710
974 73 -382
100 230 -545
227 651 -27
424 323 -448
756 59 724
370 227 210
539 394 -750
314 425 -13
159 816 -342
359 684 594
191 470 -90
593 681 -278
993 273 699
553 808 696
466 827 421
686 671 -221
177 539 934
718 46 4
568 510 -838
817 967 15
353 467 -555
231 433 -671
852 125 -229
56 50 -569
841 665 56
375 374 -483
714 702 767
9 663 283
762 324 997
123 526 -250
406 45 19
195 216 248
441 739 -499
73 833 20
410 725 -219
328 125 186
423 73 787
812 87 -78
178 934 312
75 990 -882
437 805 -122
687 834 992
186 821 288
886 595 -173
210 587 -93
511 703 -705
223 827 32
181 877 -819
873 500 145
28 534 786
991 162 779
605 945 -621
716 558 -95
931 50 -884
672 782 -910
411 211 -907
143 675 199
973 759 748
805 405 -935
813 409 -133
893 90 679
768 362 832
120 765 819
333 573 610
74 125 -162
992 802 -18
88 594 217
7 142 978
326 867 745
56 294 -418
664 926 568
823 144 405
791 150 -356
387 289 -888
908 488 -125
576 849 669
385 159 -63
56 586 -559
881 2 990
325 382 118
764 982 19
31 904 898
669 400 649
492 711 -349
501 983 357
471 229 -267
244 622 -343
322 223 -985
627 767 -145
79 377 763
821 492 -962
546 297 -286
101 342 638
985 612 123
249 897 -137
515 691 214
1000 832 426
823 744 -339
428 707 -538
796 381 -65
245 136 -105
72 232 -249
905 585 -489
222 429 23
643 973 490
223 614 233
800 89 -508
748 133 993
463 564 50
79 250 -774
930 186 -461
794 540 537
372 380 -940
600 112 -277
695 531 -801
98 739 150
64 7 -841
785 986 -928
134 276 176
514 172 403
752 507 -255
200 552 655
394 328 615
497 666 820
505 863 284
650 450 312
715 105 229
883 847 901
218 627 -150
21 41 509
565 335 561
175 728 -526
462 796 915
538 930 -634
894 455 415
974 347 -92
89 609 335
564 216 4
813 286 -879
223 696 455
91 96 -847
238 176 86
891 169 467
182 40 665
450 105 -542
1000 732 -745
178 918 287
785 103 -706
52 590 -12
627 53 41
992 44 533
642 7 335
865 3 917
985 941 -547
698 300 -691
42 124 638
979 57 -186
39 851 500
531 920 866
815 628 827
191 484 292
525 836 -387
658 992 401
582 875 -89
441 719 909
775 661 604
784 633 469
371 914 688
11 753 -212
214 218 -174
518 109 -306
416 95 -218
773 753 -303
897 442 698
826 685 0
2 458 619
69 306 150
566 436 -806
53 478 214
848 927 491
79 977 -197
100 704 -189
331 317 209
712 925 -259
448 333 -232
365 781 -609
100 889 86
227 17 -326
587 672 357
790 497 -800
82 761 261
869 461 496
697 609 -717
308 348 420
964 463 441
184 583 -133
631 853 -771
614 369 990
81 123 343
878 294 -843
168 405 -5
690 712 -767
534 93 66
350 507 -608
321 878 -567
561 858 253
398 27 299
463 771 -704
972 678 270
794 501 -266
81 936 -889
925 680 8
657 581 -679
765 170 -64
943 599 525
697 383 166
680 274 -273
941 395 -995
141 221 -731
17 246 352
919 122 -226
763 343 742
369 575 825
959 721 -119
44 986 80
860 154 -773
683 142 129
109 816 -42
395 784 406
867 107 -91
706 65 -511
927 755 -470
651 340 -507
457 532 -162
538 484 396
589 125 258
815 5 108
633 923 318
534 23 -866
356 231 101
17 510 -912
301 593 -863
74 705 -690
956 32 -644
75 993 393
566 888 -255
167 318 249
176 3 64
962 304 -208
113 224 -595
930 2 881
560 182 779
508 548 -684
512 438 287
90 503 321
849 137 -15
986 953 226
647 343 -400
771 610 471
321 224 682
182 891 -125
666 866 -207
468 62 -643
539 138 -127
542 494 -510
189 664 -711
253 650 -435
217 265 -420
429 136 781
529 244 713
716 974 -138
985 725 847
501 954 -694
892 743 -775
409 632 651
19 469 945
14 614 -337
489 174 -824
187 575 851
968 457 -728
542 143 -420
631 726 391
606 947 -114
616 472 -31
682 573 516
410 610 295
958 526 244
514 633 -825
756 874 577
590 397 887
104 271 -347
658 258 -188
654 814 190
929 764 782
765 294 -812
445 438 -238
555 31 773
656 592 -486
57 989 -464
398 486 869
859 298 598
335 136 -839
310 407 202
897 729 962
260 719 774
91 121 811
660 37 394
4 53 -663
272 601 -572
606 39 -511
873 169 -275
977 372 667
633 286 -573
683 323 -143
639 992 285
196 740 -836
543 538 -750
462 424 -287
265 517 829
211 498 -480
253 306 785
58 166 323
803 368 -535
338 716 340
938 826 803
754 614 492
625 713 190
711 575 -689
751 383 -752
79 96 386
473 431 -781
690 662 -1
861 672 -666
433 209 119
217 247 223
3 892 246
493 297 917
155 231 -615
739 237 16
878 859 685
863 304 838
984 566 665
744 852 30
712 964 -134
346 33 925
876 682 -143
893 994 722
524 616 895
313 960 -303
53 737 -48
145 8 -237
115 1000 -33
555 779 -904
369 80 -901
135 362 -949
641 285 -796
345 247 80
488 173 -991
645 795 -118
781 501 -421
25 544 -932
917 977 952
140 418 642
235 840 -889
213 260 -112
750 908 481
425 180 848
730 776 -981
235 21 445
825 375 475
159 250 -510
666 524 155
254 293 -664
335 537 231
336 398 -126
727 511 550
143 215 -10
3 64 -55
396 729 -324
593 720 -819
192 254 523
991 298 -472
503 709 85
257 180 364
679 907 -357
418 209 -373
263 203 252
842 932 605
211 935 899
99 562 980
58 303 159
625 313 96
608 510 -229
251 536 665
183 144 240
732 320 -438
521 465 337
521 712 587
155 727 683
967 993 638
509 813 -496
938 817 -40
118 733 -151
145 13 75
199 864 241
714 776 891
455 249 -453
980 627 112
646 592 -751
587 691 -958
204 786 -949
306 770 119
723 229 -65
426 686 -932
197 107 437
179 84 -395
723 664 282
73 401 539
782 377 -141
562 660 831
97 978 243
651 818 -171
735 108 754
369 309 110
141 65 398
35 977 -596
598 753 -24
340 561 -367
41 931 -16
166 217 948
412 111 -983
406 181 312
201 724 -429
657 24 213
89 670 -344
214 132 121
650 310 775
23 783 415
715 907 -46
118 282 586
348 312 653
233 7 226
189 745 -126
177 911 -261
548 946 350
444 50 679
658 882 -9
166 33 -371
549 930 -643
875 833 -343
43 918 -351
486 895 -596
5 910 -848
358 306 -170
465 886 715
27 7 -547
985 655 821
787 799 -852
506 189 -941
699 769 606
17 552 115
845 608 9
440 267 328
129 578 -214
71 520 -382
500 312 -984
366 249 -589
631 846 -977
85 92 -15
191 198 539
865 255 -102
293 535 -243
366 973 608
699 414 314
186 795 -761
885 642 430
443 420 554
510 444 -39
200 366 -554
712 203 -422
329 981 998
623 485 -304
88 421 -229
766 315 783
383 993 377
535 120 380
357 765 -955
74 25 112
550 660 693
324 400 -505
27 267 6
564 528 -632
95 783 -24
383 421 712
374 305 648
382 731 -649
880 740 643
742 541 -716
661 608 487
526 448 462
284 408 -958
918 858 -449
253 809 485
506 67 -828
931 103 -776
435 835 656
191 496 464
689 539 -29
157 416 -270
428 179 880
277 157 623
613 179 751
873 578 719
105 873 117
537 139 11
712 979 570
88 429 -184
685 606 878
486 937 -987
563 619 -818
129 805 -616
969 24 -127
526 46 744
877 23 160
356 486 342
417 653 -456
516 295 -713
184 488 -241
264 331 332
521 8 66
951 738 -505
900 603 -532
695 652 -969
604 49 7
170 673 940
910 398 -370
633 177 115
621 529 -510
662 741 -103
114 875 -312
666 160 860
492 153 936
239 680 77
565 732 229
285 731 41
955 130 479
49 985 -566
600 889 630
65 897 -603
661 283 842
499 318 -561
810 909 -87
259 411 71
380 715 230
554 170 484
502 218 56
82 962 -574
667 349 -184
308 468 31
636 624 -411
966 83 -500
305 725 633
79 533 54
64 893 -604
156 180 -572
986 55 -416
437 43 494
651 768 224
136 924 -274
179 832 -801
910 839 954
481 375 249
464 571 521
891 551 503
916 991 150
385 320 -288
544 595 -176
518 567 -88
748 185 63
477 983 -884
761 813 418
353 342 -702
229 749 -497
482 973 380
935 640 309
243 61 464
574 740 -57
853 697 634
48 280 -863
617 112 -777
784 768 -685
393 402 981
481 285 997
533 591 -317
118 129 468
116 726 -576
113 467 638
680 603 222
71 798 875
902 565 81
976 93 172
604 964 -475
447 854 373
129 852 198
734 521 521
123 700 585
280 963 874
601 698 -692
405 210 -482
512 383 -554
821 76 -467
734 424 674
451 759 400
180 451 -763
889 715 254
255 588 -287
704 922 68
795 856 -236
559 99 -9
397 957 126
208 367 736
581 209 98
193 407 827
686 110 -520
473 272 -468
145 686 112
276 509 -640
969 361 969
693 121 475
730 912 339
743 463 -707
143 475 -194
133 143 284
703 301 -253
742 497 844
329 74 120
887 896 533
686 613 -895
387 244 -43
848 577 271
805 783 953
347 53 -433
609 244 -195
214 389 -72
129 59 -842
273 242 -258
349 916 -87
694 232 248
917 893 560
457 561 390
596 387 476
326 637 569
629 742 -752
365 841 253
811 73 -958
792 249 189
20 155 -59
611 388 -232
955 305 657
504 434 672
331 155 -764
666 199 34
797 695 730
437 766 346
888 979 -643
742 568 -465
686 838 816
64 232 544
329 53 -254
993 403 -960
606 720 289
508 167 868
965 580 831
127 726 -431
227 335 238
903 975 -120
503 299 -783
161 252 -770
44 316 -366
747 459 978
534 925 17
473 311 739
831 235 968
110 18 -935
249 549 -502
839 18 641
29 892 -873
272 896 -43
78 599 850
763 122 -229
610 611 -117
650 942 -743
593 700 195
661 393 -488
783 845 364
462 953 -299
483 688 -251
585 505 53
407 406 669
987 94 -558
751 643 -146
525 694 -914
314 987 81
943 921 -129
726 437 -618
838 136 934
810 705 -346
760 712 -809
320 598 359
227 146 545
315 509 -808
133 857 -777
294 505 -37
530 283 -926
201 454 376
175 793 -21
888 26 156
121 56 161
766 307 -452
58 198 669
472 844 950
984 791 141
948 131 329
253 908 344
620 624 17
143 280 141
407 618 624
680 992 309
734 740 -84
569 505 -948
615 721 -36
523 245 318
887 611 834
677 578 386
519 438 -322
57 655 268
156 723 661
373 721 -674
462 763 946
97 843 411
400 842 -458
401 568 431
474 183 246
206 114 694
980 621 804
917 41 -112
656 137 189
388 139 452
706 677 339
693 103 -771
361 337 -330
970 443 -782
847 824 -778
647 744 -86
122 755 -168
706 705 -547
42 564 250
489 531 790
908 765 828
499 424 69
497 704 -364
721 828 -258
809 223 942
455 493 973
19 429 594
610 401 587
122 1000 -137
915 109 612
973 940 370
585 869 292
382 395 -838
414 229 841
775 614 -637
670 481 928
632 575 634
328 140 170
364 163 603
885 856 -678
499 486 -415
691 13 650
627 314 -73
585 665 -4
663 415 -245
495 675 -349
141 613 385
562 626 -827
270 827 -188
758 782 405
851 252 -268
