2316 7047
1579 1760 907
1879 667 367
826 2132 666
1627 1811 592
1981 193 314
1277 2260 681
2196 1338 615
2262 107 459
1199 1280 261
1442 2211 812
666 19 476
1931 964 835
683 1437 125
1602 1142 622
242 25 130
1352 878 875
1518 2165 49
956 1517 706
1514 721 194
911 2015 783
2307 97 270
1719 381 674
2287 1169 48
286 272 42
1144 296 286
1705 1022 985
628 1650 328
289 1643 949
151 1516 969
1688 2292 151
1696 380 578
356 339 108
2290 2163 957
272 1586 38
422 1375 840
242 912 67
2271 2151 522
1815 634 203
1974 897 804
828 2159 819
538 236 625
67 1951 350
1000 2090 751
1251 660 181
2241 113 33
1322 1975 720
1842 1384 946
99 2239 378
261 471 893
845 1757 258
2011 165 791
515 559 265
1687 411 10
1028 387 856
482 701 33
50 372 627
296 267 521
45 501 640
978 1651 743
2208 2082 963
851 344 495
428 412 946
836 719 851
643 1882 311
985 2 275
1072 106 137
760 102 763
1906 415 735
1044 1685 358
1876 136 782
273 426 361
120 60 552
552 1202 333
1310 1883 442
2113 1625 538
319 1884 4
976 711 981
251 581 96
87 179 319
2048 1510 249
618 848 190
1212 543 449
984 347 763
1337 958 11
1133 1519 813
546 805 617
465 148 432
986 2132 769
2034 2052 355
1317 2219 864
1996 993 343
1435 226 200
444 1029 198
986 2277 987
1270 496 143
830 555 229
1754 2285 907
1529 1159 332
101 727 522
984 331 110
72 400 148
784 1099 352
2073 1997 168
1680 1874 735
2139 2181 363
174 2257 221
592 1755 615
547 1627 279
1195 1604 547
1955 584 319
2253 1901 202
1986 907 262
2281 370 666
408 804 82
661 673 255
2248 1071 607
455 1081 221
36 1485 766
1044 1194 971
1735 1725 583
651 1052 428
421 1632 198
375 1054 231
1928 988 100
904 860 423
379 2263 163
1969 139 217
659 765 732
438 1819 295
2312 694 481
121 932 129
1077 46 521
648 1594 524
61 272 411
1925 1459 388
1869 901 419
491 370 211
315 1190 357
1805 745 144
1400 334 777
38 2124 813
1038 2048 980
1360 860 983
2107 721 526
1540 751 501
232 1222 419
174 859 89
683 1017 798
1986 1283 431
1167 1310 603
2191 753 979
264 976 570
2298 1932 748
2045 1255 693
1754 1134 674
91 454 412
1005 2191 467
1030 1383 151
822 21 755
1450 1403 799
1161 1133 637
1163 402 558
1042 372 755
1380 1768 676
115 2165 513
1788 278 342
1541 372 95
1669 52 19
432 2040 512
2117 1197 730
2289 1558 743
433 1544 780
1580 1661 879
529 2266 860
589 1691 721
1599 673 467
859 260 781
1412 1620 699
1239 813 469
2154 1038 585
1138 1727 694
1864 269 436
713 304 931
1991 689 856
685 167 363
790 512 393
1809 1286 340
1402 567 578
1571 275 387
84 871 189
744 1246 323
595 1215 588
1763 732 561
928 164 656
1290 572 387
1238 1245 833
1961 1888 883
16 505 330
1457 1630 864
893 388 990
1922 603 434
766 292 497
1622 1418 591
1538 1890 360
167 1270 928
2236 214 961
1041 1384 432
8 2068 424
2033 36 229
549 1603 540
2036 1478 574
337 1415 307
1349 1255 81
2177 526 236
2151 1964 914
2197 1807 100
295 415 653
1389 177 466
1796 2269 998
293 1340 638
1352 1036 8
1030 1958 807
1050 774 444
753 808 82
1538 1373 133
145 91 923
686 372 12
293 368 135
2157 1677 918
1660 1914 847
1241 930 142
1547 1412 427
1832 1021 149
384 1259 123
10 38 890
2241 631 484
2244 2310 215
540 1745 210
1841 7 196
1978 725 157
2076 1509 728
2135 1384 673
1612 1240 327
416 250 653
1586 1711 742
1797 265 159
628 2288 419
628 1363 601
1452 1577 270
288 211 697
938 1053 883
620 1355 280
444 214 120
822 1846 33
703 6 688
2074 1385 356
126 2097 394
1016 2108 306
2266 1659 342
1467 1943 423
1228 120 125
1331 433 488
83 2168 502
2228 1930 554
2310 516 210
521 196 85
385 225 179
2173 479 965
291 1440 978
450 1048 223
480 831 782
133 251 486
2281 850 328
1416 2178 817
1793 1979 484
2128 999 272
987 1247 60
2131 1377 627
1747 1909 949
1483 563 758
1044 2255 359
1366 991 534
1169 1900 339
1831 1874 868
599 822 990
1608 1945 871
1449 1233 510
380 161 49
1093 125 824
1178 829 679
1567 607 208
2245 2150 200
1139 1792 718
1056 1927 384
2249 2276 795
266 1332 615
1945 1332 666
1559 1380 714
2037 599 604
109 834 770
1074 968 582
1248 987 132
1790 457 764
52 896 134
1069 1828 803
1503 2294 726
2301 715 537
1178 1054 552
1083 336 732
1771 786 172
185 542 104
757 35 397
1135 41 929
1515 546 482
220 2120 2
1651 1295 435
930 880 150
764 35 556
2018 1153 385
1832 1210 72
777 390 339
1381 2094 25
1052 524 343
1589 2243 94
1546 1199 438
2314 1734 80
1820 1260 509
2072 1341 801
1635 884 249
516 1442 386
1402 390 167
243 79 388
830 683 708
886 882 817
1273 646 803
477 1772 784
174 1185 929
840 1973 139
1863 658 3
2215 2095 693
2306 1256 763
2111 1669 67
1177 2201 95
1532 223 116
1880 2261 72
2151 121 478
730 2205 415
1611 1216 570
210 1487 761
1223 1133 538
835 1287 542
1786 1859 7
1191 1452 632
2048 1375 19
2217 809 650
1164 1634 24
142 1298 607
1304 939 421
1833 1702 238
1312 706 499
1076 529 98
1769 1492 278
966 120 564
876 1524 618
1872 1897 198
2183 2241 253
2037 1541 373
413 449 863
1083 237 671
1265 1659 509
1288 1790 517
2031 525 848
356 1673 954
1924 1075 556
830 2269 85
70 1689 118
1779 1076 551
955 2296 691
463 608 825
1747 1025 461
1886 1343 448
946 2214 118
1721 2112 708
177 365 614
220 1942 528
381 1078 847
361 2022 170
550 2044 289
258 822 880
545 1775 781
2027 138 249
1369 1473 617
226 577 344
1158 1616 855
1083 2137 650
2084 1093 338
1153 1014 427
224 907 986
702 35 250
1303 1285 146
1679 1631 328
1683 2013 806
1897 765 396
1999 352 313
73 470 162
1293 1024 936
1822 1084 941
585 1966 125
1386 1264 504
1666 1364 147
891 430 756
861 1880 83
1196 2010 577
1676 647 654
930 1207 165
1894 1940 449
1338 958 278
140 767 211
1321 2069 263
1052 2070 443
965 1691 277
473 872 245
1045 541 771
1804 1672 976
607 1585 291
743 1056 289
1619 1122 293
68 1276 674
903 481 501
2260 1240 750
1877 405 229
1829 501 276
1374 396 749
1685 993 805
1496 1121 94
1406 504 247
163 1298 375
235 1951 154
511 284 716
472 905 574
1751 1616 431
2290 1779 504
1865 2103 540
24 670 160
2285 947 223
1596 500 641
2149 1745 663
1897 816 370
534 2143 111
18 1359 183
1609 1436 741
1527 869 762
2016 493 900
600 1681 70
89 23 828
758 29 808
2307 2188 413
561 430 147
2190 1151 962
278 312 577
409 1461 431
2053 1440 965
729 318 991
1251 1492 727
1452 1332 511
1510 1193 729
1689 1154 198
414 2279 982
2020 1280 377
1876 713 488
1721 388 978
1765 124 877
1762 891 744
232 2291 172
82 988 652
1273 1338 424
2185 845 778
117 344 383
660 1940 424
2224 2298 318
1121 1854 541
1174 822 670
2228 1404 534
155 858 676
1469 1269 630
1182 404 315
909 34 859
126 2159 549
1847 1022 553
1599 1957 658
848 964 407
16 1313 730
980 1488 90
1072 1602 817
408 1474 423
1654 291 740
467 895 151
190 108 367
727 879 154
2290 391 142
1073 1554 672
894 1026 513
1103 331 50
974 1964 411
778 816 961
1270 1660 295
2232 1116 921
985 959 259
1882 781 763
949 381 154
27 589 513
1725 1112 635
1088 507 298
942 2160 774
2285 748 873
2294 289 346
757 1798 822
1117 1090 45
1893 2313 970
1550 1030 489
1494 32 526
282 1364 160
2018 2009 30
607 305 772
1171 1024 277
2120 644 867
1504 968 340
1521 833 748
345 1348 456
1815 1639 782
144 2254 286
463 1863 967
2190 301 188
2316 1439 362
2293 755 513
2060 1139 244
2277 1040 22
587 2236 450
501 1175 425
1658 847 187
137 956 658
919 235 562
869 432 655
1335 1698 503
1654 458 293
55 205 153
1555 1751 133
1458 99 902
663 1014 371
1345 2313 227
2088 1697 647
1062 1423 565
1157 1223 898
505 1306 903
1587 1491 935
712 1228 611
1940 1891 358
1447 148 634
1395 1384 1000
1373 1323 383
271 700 988
1938 1447 601
256 1575 138
2100 1139 366
2056 1692 416
1196 1118 209
535 2279 791
544 1962 858
1074 1771 780
881 1154 66
2178 1480 703
224 903 384
1953 1997 767
1799 1300 254
1288 1340 499
328 16 525
1739 790 513
1627 1262 898
1969 74 883
1833 2102 285
360 1388 167
1725 1326 694
473 1950 422
143 2063 460
368 465 90
55 1196 698
393 1008 319
833 1512 416
1490 2189 92
150 883 837
1960 561 801
252 1000 438
257 460 650
240 1455 510
1045 1747 643
2205 1010 157
1946 2182 654
240 1104 218
1626 1430 798
1573 2094 163
1740 627 927
1101 745 64
1456 1937 497
1334 457 501
2157 1157 844
67 1971 85
61 1181 615
1762 235 937
2163 881 152
1184 479 912
1388 1077 933
493 503 632
679 1449 97
267 308 723
1887 198 748
454 312 170
489 1360 551
950 1307 692
824 749 220
1981 1600 357
351 158 629
1443 1861 174
2081 1771 703
1847 987 376
288 1931 567
376 346 966
546 1525 489
5 461 847
1416 1881 468
1422 555 792
290 10 213
140 1050 741
2169 257 663
1262 72 773
1018 870 444
744 2183 995
2242 1161 484
745 260 768
1364 1892 234
1157 324 135
736 2051 775
986 1976 127
2171 1848 7
442 1343 141
2195 1162 957
1149 2264 717
405 607 352
1446 722 37
905 81 437
400 213 606
948 1693 988
2098 1549 388
781 314 605
1582 2266 354
826 282 733
403 223 793
407 498 401
372 1045 815
1790 1410 689
1217 1644 803
741 429 445
26 1282 45
747 2046 125
1905 1787 39
1038 1129 591
1900 28 599
347 911 198
2114 1238 408
1882 2256 873
1370 1596 458
1044 1664 123
650 776 911
1829 1196 788
1038 1833 522
1982 710 233
151 698 914
1994 78 310
742 1403 963
289 224 844
1434 839 547
1205 1722 17
1694 1092 455
1956 430 744
1006 1376 6
299 359 587
1510 1739 471
1614 891 789
1382 1713 12
369 270 576
503 858 774
772 2110 110
173 79 429
2132 927 572
296 1173 110
1372 1840 376
285 1371 380
1122 1842 366
2238 1622 728
1466 1493 14
1053 414 561
178 444 69
1582 2049 53
68 302 627
451 1659 320
2268 1678 196
449 796 518
492 2048 983
1896 730 28
913 1956 149
328 889 901
1003 1200 616
1448 379 39
1387 65 298
2082 524 95
666 590 185
2276 796 386
125 1010 231
1283 833 677
1986 2094 512
2243 1759 374
411 1084 551
1069 1101 794
727 936 223
1350 1586 348
169 1622 338
1679 835 626
1625 25 768
1481 2099 695
1489 1196 696
910 247 786
822 1085 386
1941 2215 985
1103 598 782
865 244 687
1454 1574 803
141 392 119
672 49 975
1910 823 882
1411 2216 808
725 860 435
164 1891 38
2262 136 653
2208 2187 971
361 1422 586
1709 882 538
782 256 613
865 2166 352
2131 1011 35
2186 1064 547
1184 657 660
660 1440 195
1267 1126 692
1830 1204 895
1169 932 353
14 2050 306
885 1156 756
2002 623 915
1773 721 818
83 768 245
919 1211 790
2024 445 40
813 277 486
2254 375 713
796 771 397
144 1487 940
1013 191 120
1040 2153 5
648 2204 645
2011 1307 587
2162 24 60
57 1540 452
931 847 273
1575 1828 784
2114 2300 280
710 2226 374
1547 222 225
866 996 360
41 109 871
555 1007 399
116 1404 48
773 332 723
1845 1021 73
128 1968 947
742 1509 383
652 849 12
137 2234 798
1089 402 103
347 361 844
1241 2139 721
87 1971 639
1126 552 295
78 529 945
349 2238 958
1671 665 698
1888 522 782
705 1395 609
1571 1398 345
398 598 804
380 170 440
1088 306 834
2049 2019 996
1056 2140 403
2115 671 800
187 55 631
1401 348 423
1338 1205 30
647 1041 987
986 1251 827
528 1565 785
551 874 175
563 399 371
282 461 578
1300 1422 71
2134 2098 195
670 1442 389
1245 784 783
1842 932 689
1252 243 995
1085 1561 825
708 301 808
1227 2124 253
1177 872 684
1630 1954 236
1428 1523 40
1269 1749 109
1674 2181 360
260 282 859
2032 453 998
1986 1541 468
1350 757 18
1695 46 274
1139 768 214
1255 1937 633
1682 1125 963
225 400 237
2292 1322 416
2185 1451 311
800 2037 745
1447 1522 651
688 1910 841
872 246 908
165 285 454
2023 1198 373
2270 585 418
512 1976 778
37 2042 103
1007 1346 161
1911 1400 884
2051 1282 365
2179 1530 957
1250 1429 40
700 838 498
617 1121 139
1348 1749 63
2169 958 566
1870 1580 530
1744 57 604
1735 1114 14
240 764 331
33 880 457
752 1829 599
99 449 750
152 1593 368
415 1937 543
1171 615 763
869 315 564
1365 1597 796
757 2122 614
910 725 327
564 15 800
832 2035 826
1598 848 810
1518 816 91
332 120 905
1159 1246 419
376 578 162
1975 540 647
2147 240 844
2157 2110 441
1559 891 193
2180 539 461
896 1944 956
1790 585 612
1364 196 960
1391 2133 258
1819 460 830
536 2312 436
650 804 947
2131 642 904
1409 1256 639
1043 1483 152
246 2128 215
1016 157 283
2104 1635 251
806 1265 652
2150 2034 610
1875 623 566
598 2299 853
2194 2226 304
993 1128 812
775 440 27
800 1406 97
1311 454 823
1942 1906 260
1367 313 408
1374 2298 822
2069 396 50
902 1041 389
1125 1800 335
179 1642 203
2010 1956 961
253 1252 991
1773 169 789
1797 720 377
82 2069 22
1841 1911 971
1510 1987 782
1277 1856 402
295 2002 527
564 1771 378
2287 1949 652
2203 2012 106
572 1474 825
2083 119 804
1606 646 527
187 1106 205
873 81 239
1186 621 57
397 203 576
1346 248 661
1398 1406 992
447 1616 109
250 1534 646
897 616 243
1838 1758 485
1725 2156 722
1062 297 914
1121 62 787
1694 1507 155
2099 1454 667
1770 803 898
1458 1725 881
1330 1248 957
1689 1968 323
569 1458 302
1911 1273 859
33 2297 121
807 847 373
88 1977 548
514 236 831
1695 2121 72
1488 919 55
1400 2050 214
994 371 280
800 36 911
425 1182 961
1226 55 321
896 1505 927
89 1080 966
1133 2039 134
324 1114 705
1716 702 621
413 1156 476
1973 1336 75
2129 1539 883
1320 1346 951
39 752 299
1673 1133 796
1550 2235 988
1021 31 920
1693 966 163
1265 1016 593
2158 76 73
2252 50 449
808 798 990
1424 93 713
393 1704 556
1148 830 282
172 282 880
651 570 391
408 412 350
555 1550 7
1301 324 951
747 509 623
839 2012 25
1179 537 67
1707 664 81
1553 839 638
1385 1812 56
1056 816 838
1896 1219 916
1436 1551 718
926 499 518
651 2294 206
848 2123 497
1549 263 155
1602 64 55
10 2079 348
985 1801 473
1722 1245 547
668 958 414
797 1193 816
938 231 146
1122 210 816
1969 1264 633
14 1638 786
784 774 322
1486 1216 852
2063 1489 230
1488 1059 180
462 1893 312
1119 1058 192
649 1400 742
1056 2129 930
1131 822 490
1879 629 986
1928 880 457
1851 884 165
912 2260 724
1539 251 572
2263 762 807
863 2001 539
1086 192 581
536 471 668
2231 1077 833
273 1822 231
1118 71 584
1983 705 400
1817 2314 512
343 1119 607
555 1107 244
1416 1623 706
1640 1702 110
688 1208 924
223 2278 451
1974 162 843
820 518 214
1697 749 260
245 1735 109
2285 733 824
1774 482 258
935 1336 754
317 2101 517
281 2087 274
1289 96 867
128 789 598
63 1230 530
2137 1411 889
1439 1706 454
1292 539 292
147 2312 127
2152 1161 891
1381 738 455
1772 1397 325
793 999 82
818 673 675
2293 873 59
1735 841 666
1939 1855 183
69 650 940
597 1104 653
741 1770 911
1994 494 890
1541 8 745
1937 1417 915
714 1612 438
567 1540 951
1668 914 410
1058 54 721
270 1797 425
2268 707 136
439 1072 899
1933 1616 931
486 1401 985
490 884 783
1684 1954 18
557 1163 177
239 1669 379
486 2268 382
1983 1532 74
2239 125 799
505 811 483
1327 1185 835
2182 985 12
643 2234 552
1373 205 669
893 646 217
1127 762 442
266 1630 227
1340 2260 858
1335 642 117
876 2087 368
904 1829 968
248 502 244
912 565 246
147 2183 162
2313 930 221
1753 1042 17
667 2119 465
1040 1002 336
409 1653 493
602 1799 554
543 2140 44
1522 2102 418
1809 1605 163
717 1994 864
1937 367 290
1922 1850 216
1551 2070 975
1972 2060 620
64 1151 241
2108 245 605
2044 1311 859
2268 823 567
1205 2072 29
1720 1096 255
92 1374 429
1655 1831 852
1659 259 412
974 1628 473
715 1478 252
2174 1720 785
743 997 46
708 521 385
1232 1287 193
574 618 897
1774 329 338
503 722 213
662 677 343
1662 1730 384
226 1303 903
1777 1261 474
2140 1018 611
2175 866 891
1357 1602 632
2164 987 241
1808 1669 7
2044 1947 755
2131 508 391
2188 1070 24
1570 699 977
487 321 864
1898 1652 709
988 1081 608
1931 1907 150
1929 252 900
33 369 303
2118 1380 465
1865 388 102
1592 706 498
2302 22 558
2310 1586 550
2269 702 690
2097 1480 724
1267 1636 496
2181 2176 422
1910 803 526
1293 2151 473
851 874 857
1784 1307 664
27 1969 867
948 510 834
1800 240 285
2124 664 30
1462 380 813
929 2201 642
2059 1927 563
118 418 758
1521 786 183
1263 1989 309
2139 1545 262
2316 1006 645
946 1969 316
239 1871 847
2026 574 234
805 689 745
1537 1671 97
2148 508 974
1249 431 799
1955 1560 489
1382 371 469
80 1175 891
1773 1420 639
1985 2054 910
1563 1907 568
1255 656 586
1759 1462 125
1488 2181 716
184 179 406
719 763 839
2240 398 717
1956 1428 419
455 882 428
1311 1337 274
671 1196 133
316 851 629
282 384 737
239 932 660
2243 143 664
1150 469 597
1688 205 17
1861 1448 999
423 1732 204
476 2154 90
1359 1664 368
2150 435 375
1147 1803 174
2143 324 692
965 848 963
2181 2229 678
1312 1780 931
2168 81 678
2040 1399 733
234 41 478
1533 1639 685
467 1057 76
1582 60 191
1978 1124 126
330 391 919
1848 823 677
2017 2179 128
1848 68 149
970 130 991
1496 2195 194
1623 121 797
314 2216 298
2083 1966 818
1675 477 497
1526 707 992
1447 2168 804
1547 1036 252
938 1690 554
2047 1565 747
194 252 59
483 2271 338
119 1246 222
1856 815 354
916 1106 1000
2193 424 622
1608 1500 554
386 1089 1000
1573 469 233
693 2164 940
781 1571 273
2155 2175 91
1816 166 199
381 65 875
2122 992 216
1818 374 656
111 1132 222
1713 357 998
1537 1967 300
1667 1456 257
2197 35 154
1967 202 472
333 2072 908
613 2226 273
2118 190 425
1620 2288 387
2230 326 592
855 378 183
955 1428 688
1613 1510 388
1393 75 923
1873 342 859
2223 2155 521
1163 1235 144
992 435 682
177 951 457
1949 568 842
1976 1615 113
2215 903 239
812 248 283
642 276 271
1403 1231 976
1672 388 797
2112 1034 650
1005 2181 187
1141 621 434
1334 1394 412
779 1704 990
210 261 382
1331 1190 374
695 2129 865
230 1622 666
2176 301 967
1752 1049 851
724 2070 873
1603 1784 305
2260 466 326
1224 1455 648
1658 951 917
150 1174 834
540 1379 223
1977 41 298
1120 1591 736
132 2130 700
1364 236 106
1014 653 692
954 270 807
1896 2248 892
110 1738 653
2308 71 789
948 2210 241
578 340 429
1437 879 930
725 453 924
838 195 171
425 385 262
1543 2289 365
1818 5 54
1001 2283 833
910 563 465
2069 1692 888
1055 1195 294
2101 2235 738
2272 227 790
1482 1633 139
1247 1297 729
1647 529 60
542 2084 129
653 1964 675
614 308 216
710 929 869
97 2273 179
1934 887 179
1331 718 468
30 2124 577
1979 111 14
1352 1250 600
1729 783 335
248 1014 744
1598 2052 145
1361 1063 579
914 1136 736
521 392 202
2031 2158 439
1013 481 810
2218 1371 461
115 563 9
1424 2099 281
755 530 451
2048 1106 620
338 281 56
653 1914 446
1918 1257 28
341 887 73
1089 776 533
809 26 393
1011 162 390
1041 1971 283
172 1839 505
829 1445 732
1533 1370 342
609 1629 962
2252 111 405
1 986 977
1828 300 354
1429 2206 314
1338 1446 822
795 370 293
1162 1451 1
1234 340 552
1586 1531 462
1967 1575 881
1093 1401 428
1415 589 601
585 158 325
238 86 200
2265 920 778
2126 45 335
2305 1439 962
1058 1416 839
893 1107 76
1805 2279 34
1762 700 757
1112 1000 149
758 209 419
1102 127 890
1878 920 331
244 1045 221
2213 2023 111
1292 1908 716
2139 2273 94
2100 228 406
1539 2285 576
1124 1048 20
104 640 549
1679 1831 133
1401 137 218
354 946 736
2085 215 194
1265 354 86
2159 1852 478
176 427 231
69 2245 831
1721 919 917
721 897 749
447 2026 150
785 768 298
52 1844 392
997 1730 133
230 815 121
1501 53 576
262 838 583
1746 1338 75
544 301 89
1286 541 235
1948 1770 318
756 97 221
2170 96 857
2271 124 724
1450 1346 769
165 192 809
475 2076 377
1829 424 967
2149 1568 676
386 15 298
1495 715 213
1971 1192 80
826 1478 198
2142 1424 717
974 128 787
2115 368 981
1662 64 639
1593 1830 619
1087 1080 902
563 604 404
1210 1463 746
215 79 795
246 2307 616
1631 200 279
422 296 714
1105 2287 964
537 87 905
641 1 706
1495 127 613
958 1014 658
1716 1421 12
1464 726 153
282 854 876
1076 206 110
1861 603 886
34 762 645
1372 1137 196
233 702 374
1996 2176 86
448 921 383
1081 170 889
806 333 98
1711 72 209
2073 2092 965
699 2244 246
864 1801 484
2142 816 830
2242 2014 345
1296 1741 550
2238 2028 373
631 1313 962
1262 1261 399
517 477 470
1497 506 695
61 1318 959
1701 1803 639
2240 1122 737
756 1369 575
1576 1991 616
723 111 586
463 1277 478
2065 950 826
1565 526 350
1404 1881 822
1054 1754 461
6 1448 117
1858 1585 514
751 1326 605
1891 154 742
844 2191 683
1401 482 61
759 1142 155
999 2212 135
2045 165 723
603 1955 801
793 1075 455
1719 660 436
529 1026 555
327 1345 411
3 644 340
870 996 804
257 2144 276
1411 449 605
2240 1632 455
1360 384 130
1797 1385 962
1469 112 366
27 975 796
1881 2000 185
319 2118 411
1818 433 220
1839 1485 323
2026 2015 301
956 1381 890
2259 1908 303
1086 681 598
1590 183 648
1016 2250 926
199 628 525
963 460 105
1412 107 533
1507 1375 154
891 1701 757
2012 1324 151
1958 1503 782
753 666 299
417 1848 251
522 957 701
1140 1389 7
1525 208 319
852 2137 586
1093 966 996
1873 1487 598
1806 1578 221
570 258 723
545 1813 393
285 1062 241
2117 1319 504
36 1806 685
641 1011 13
2269 1952 305
2079 2192 849
600 1851 374
639 1912 772
642 1578 918
936 835 729
1425 2264 976
1441 1092 104
1423 1490 226
1321 1953 779
1005 2297 70
791 611 180
483 1121 289
1131 1501 133
587 1528 681
1722 2076 976
2263 1 756
583 437 556
231 1490 689
329 1735 290
40 1720 337
1884 1698 404
150 564 464
987 1944 664
1926 2210 980
1170 902 394
100 508 296
134 445 444
1396 1443 646
724 617 139
268 1617 812
1193 965 351
1777 1897 20
1132 1640 542
113 609 140
813 1211 192
1126 1718 323
162 126 138
1539 2216 355
573 984 381
1225 1446 550
926 32 600
1381 1604 185
745 1617 0
410 2134 237
40 969 326
488 1933 973
1123 432 847
997 1099 420
893 1715 961
342 2285 754
896 406 342
787 381 664
990 1693 555
612 1491 400
1342 1858 927
1583 2224 908
1415 2181 306
1523 722 560
375 1431 835
77 2268 503
1294 2175 271
832 1626 232
2013 1765 888
1588 1736 952
489 1178 782
1958 1431 797
1823 607 0
1915 683 315
1930 2153 885
2102 312 150
947 2046 195
1493 659 151
2103 1965 647
2150 91 152
1906 601 668
499 697 942
1496 770 895
1761 1189 791
349 752 477
333 1177 300
1131 1409 75
20 1301 959
2134 1690 700
789 680 368
802 2110 406
587 364 618
1888 1764 423
1537 1690 635
2110 1955 89
223 155 691
1864 600 161
573 697 329
896 1989 71
791 753 886
1573 960 652
2270 811 811
1065 56 244
2158 1064 951
438 1527 786
793 678 713
1280 2245 209
881 471 62
2144 2089 902
469 1586 133
1267 1503 770
1480 1311 497
116 177 889
1572 1571 875
1348 677 840
2197 794 841
829 1354 890
2284 111 964
1700 1242 396
1736 1656 469
652 135 490
2227 436 843
181 594 805
1213 1034 366
2310 1405 436
437 1029 34
257 946 30
2033 736 26
962 47 318
1254 1429 757
2044 1534 726
1235 254 936
2052 417 168
716 773 184
824 1875 978
1926 1993 658
1430 191 651
130 1601 725
779 965 252
808 202 84
552 368 27
1798 2059 596
1748 496 370
653 694 322
589 501 918
441 189 637
2002 918 111
1780 2074 670
343 2309 454
1550 87 279
1809 2191 833
957 923 20
1053 2261 180
354 1197 841
2069 887 175
1342 1120 812
1955 1259 43
76 243 29
2134 1182 996
198 2091 141
1561 486 150
1049 472 492
853 40 66
323 227 509
2096 805 589
1022 192 575
2059 886 971
641 584 787
501 1671 89
2162 714 676
1342 1325 907
801 849 807
2252 917 171
1928 1620 641
969 1551 667
1907 1467 389
354 1000 407
1476 362 16
1234 103 432
1432 126 882
515 2095 542
771 484 519
172 1848 958
175 367 241
1477 1410 9
1317 1987 485
1300 1324 233
2286 2262 758
1443 2285 989
214 2171 839
1627 64 755
1187 1254 136
1778 66 716
983 581 780
363 1173 913
1394 152 658
701 1217 134
71 1863 60
368 914 13
2251 1755 347
977 142 214
1413 172 769
1115 1025 473
1819 268 970
537 1601 709
1660 138 103
1426 1294 891
341 157 561
1287 261 856
1185 67 52
1047 53 109
1844 1751 548
2299 33 557
2285 747 831
764 1069 387
407 809 410
822 1982 684
341 1684 211
2314 1834 373
1619 1052 606
98 934 401
1349 863 744
202 1837 351
797 564 491
2124 788 583
137 1146 331
1631 1480 975
437 1541 18
1342 1261 467
533 723 181
679 1345 869
2211 932 892
566 32 153
1103 1791 739
549 1304 308
1452 1730 716
884 645 547
2142 356 28
1933 717 359
520 322 527
1584 1363 660
1308 1736 1000
1659 932 965
2169 2062 81
1024 637 669
839 1581 264
1796 1600 324
1460 1145 854
82 130 476
1269 1656 321
1309 57 409
63 1133 994
149 1460 274
821 2171 541
1685 589 351
1501 51 161
213 289 361
1039 2286 756
350 334 592
253 844 784
1203 1057 869
1318 820 205
765 2118 803
1816 1590 250
37 179 941
1461 1935 768
728 1674 579
547 2195 602
944 1931 493
1563 1933 666
712 1074 833
1768 1813 417
1490 922 608
2053 242 525
674 982 703
2166 2027 392
923 561 732
646 1801 875
1361 655 899
1648 436 327
2168 698 180
2222 2195 523
861 876 545
443 1326 954
1743 1696 603
780 99 915
295 1315 899
1409 135 587
285 654 340
1316 566 489
1905 457 610
902 1680 997
1648 657 890
1356 201 573
1033 2258 52
2007 818 504
1375 627 881
2209 1276 809
223 1312 672
1301 1248 657
578 967 156
1092 2265 549
1055 1496 193
1168 927 567
792 2200 233
921 1050 326
484 592 76
947 1472 394
81 392 371
653 1930 985
1915 486 97
1548 1913 259
1376 401 719
708 2015 820
563 2283 510
382 857 800
9 1352 993
1773 733 551
1850 22 814
2266 133 625
20 2293 89
1186 1075 284
915 910 727
1209 1970 383
85 1574 685
316 292 223
1774 499 888
683 249 91
954 1139 409
1514 1000 99
2045 1673 494
1480 1034 331
815 824 462
1372 1134 146
2012 997 222
2105 1616 668
266 219 382
1039 70 702
1351 1311 429
149 365 572
489 810 19
872 2265 865
1674 1139 685
1276 1685 290
1606 906 846
1295 856 255
2297 2206 111
1785 2035 545
1905 1301 656
1684 1275 561
1924 2016 673
2272 757 613
1949 1823 923
447 2127 631
1025 2129 570
1931 2038 921
538 1789 437
1728 1212 116
1874 1843 529
384 761 876
1292 354 172
1277 874 236
1873 739 337
2165 695 744
627 813 117
1316 1906 595
1393 413 849
1118 935 747
1814 616 756
2296 1775 951
2218 1079 199
277 459 559
1404 928 954
2225 1077 305
483 340 146
1964 1802 167
46 1702 452
2231 766 38
595 1254 705
969 1495 344
815 1260 543
1301 574 129
76 44 567
226 1230 511
1795 1310 959
408 1289 331
1775 901 248
973 1332 406
1813 1359 437
2008 546 554
2044 1990 438
2168 710 322
106 1806 597
2264 1185 166
1530 2010 261
1409 1498 905
1508 1467 247
953 54 126
1539 595 652
1762 1462 241
1141 1704 399
1586 1730 70
1698 2098 364
1192 2164 524
1062 1079 287
1080 1251 735
1426 1829 881
1044 185 235
1016 217 402
433 1113 948
629 588 786
665 239 334
2064 1382 279
584 1659 936
828 262 211
2063 1207 497
330 1923 802
1290 94 175
750 1557 250
308 187 450
1381 83 202
2172 799 399
342 300 642
1689 2213 207
2023 1469 350
1846 1028 24
658 1188 635
817 2213 871
1799 1404 615
2316 626 506
2009 502 185
2217 920 907
20 1630 231
1639 320 908
1423 436 221
50 1487 546
838 1511 590
1804 2207 424
