1000 10000
75 528 629813155
980 207 -793793144
269 493 -191588533
59 511 -957744838
810 762 657944003
917 699 997977141
582 3 -325100071
454 124 739993093
841 458 67976968
694 75 283220680
144 702 -974444754
293 950 577816888
818 206 -910902234
76 717 21396563
458 296 -680109445
305 929 194568095
680 222 431912755
185 638 -609753644
685 713 971509877
463 75 851826262
600 659 -364848086
136 982 541159476
80 976 648796044
958 112 -344930823
280 465 145207165
770 83 960051011
362 647 -155398806
4 786 -694798690
904 499 -874466059
198 445 705861043
929 41 -142134452
134 407 -79638741
840 841 -742156755
707 616 563388400
545 31 475007101
433 602 475067868
49 655 -731032390
163 541 -699360924
870 458 -744815287
850 747 452939144
352 810 -136569596
63 687 -129177068
404 977 396604745
463 403 -508581574
148 204 463535702
66 196 204936962
925 239 320952226
333 290 139425289
599 430 -846831107
453 705 -621063809
248 643 -695243467
19 820 -912581011
210 688 -376091716
551 754 886389914
118 693 -364470625
102 757 184872093
653 870 -381652713
529 974 -197284139
821 393 -445726374
564 116 822326410
949 19 -908307426
315 650 209081706
284 320 -855969031
327 190 -461912540
727 74 303252330
934 477 517297823
147 289 -41637291
574 609 -202095490
805 446 195225420
882 505 -537507325
84 545 733343976
734 1000 781270204
296 530 108982534
767 104 -191748776
337 25 -607878545
105 639 549946973
397 340 526000974
549 614 -117361169
897 927 340702746
253 921 -880920103
329 133 -543722686
331 329 -227243242
187 700 -284556608
540 654 -590318999
257 617 -183073467
62 455 496097308
514 266 488750853
444 984 377193273
687 524 -764499447
294 243 -491256799
303 393 -155298625
692 196 -518509573
670 451 815750377
645 168 788025009
815 685 275140513
929 979 346085885
25 32 -42865033
225 374 490165974
461 601 -838355067
930 49 818960804
551 251 -408766512
363 208 460550202
946 963 -544477050
10 39 394423382
802 612 506383190
710 419 52128506
296 851 334102505
415 364 -288885230
717 737 -461677321
565 532 -950217793
864 756 252192516
874 674 734862383
556 385 -577975989
244 955 -855247290
666 945 60652820
508 666 361911118
248 618 103695795
473 348 478684351
237 762 81978643
412 675 151530410
587 23 -658880742
888 546 -945762115
411 448 612431655
515 951 -25317107
828 867 594450828
205 266 160266099
317 808 -182740825
977 38 211450757
268 47 215356979
354 252 -99015890
888 233 -240568307
238 932 -221926409
560 676 -819434738
709 900 -416750246
631 247 751246146
915 447 289381761
846 139 965495776
730 458 952134567
499 7 -539627382
126 690 836708242
220 405 142116166
669 221 -582453906
933 228 459410574
270 668 839985625
791 413 571160702
718 627 -822266019
9 646 655653048
642 75 360568298
226 247 -395109164
422 913 46335942
403 237 -412759928
626 443 337548260
573 965 343718709
511 717 -766813838
37 471 328797220
738 571 335816861
695 233 -135247900
457 498 332052643
267 719 -825421025
942 673 95622064
770 365 -170596179
231 349 659545863
560 153 718923313
126 625 -767521193
623 863 -706290745
724 126 -520016793
35 472 -608844002
299 174 -447799490
818 878 -85350342
532 516 60235378
850 638 -865092047
647 169 443678837
332 610 -115255430
145 855 848811777
305 571 114620588
290 496 335699384
871 961 872003831
345 66 927533436
397 147 581667010
812 770 -220631580
126 597 706339487
236 355 447922011
573 245 -364735501
791 222 308220884
274 309 506629575
475 169 -317326014
779 704 263124224
722 978 -56627611
945 8 -614789746
178 539 -57036787
416 421 856856024
195 841 -212693018
213 48 999936863
522 335 295504213
662 104 -667082668
593 295 883461921
9 714 -863015200
642 70 -122173775
836 466 -307776267
427 302 -400193273
351 834 444865661
703 402 980869180
234 511 -510852241
447 259 -405548469
837 795 -857211973
278 505 -661284039
863 756 -492914136
916 753 -724377865
311 427 -106512550
721 233 92013659
740 96 727444338
471 451 -727866582
701 54 -24111109
482 743 394540960
915 419 -898041372
696 523 562905271
285 395 956301006
33 142 101455410
128 847 103861398
796 750 -228033906
978 624 497239848
655 385 774301414
601 633 -303267081
587 63 515652450
683 724 -86604668
549 591 -827720337
86 289 -712924241
508 307 -453531279
347 503 -622737347
131 636 47545984
922 684 -82569258
298 588 795460003
653 482 756969944
539 373 -143875047
267 675 -614989163
836 1 -863783446
110 578 -649589053
183 498 923766959
377 211 -27667877
823 54 -41662694
109 362 -933898156
700 649 -334258318
708 288 -27089653
609 731 564782747
537 353 587506771
262 813 665780629
651 193 449517492
917 910 461115574
877 99 925588285
502 256 -809466704
983 633 -577699957
847 858 284251022
868 232 962013214
714 878 -427775798
557 400 813016785
951 542 -156397919
359 739 -976150741
576 782 814585180
479 85 667535214
413 637 -177843260
365 824 457176076
647 877 916220294
484 326 -282739195
758 488 -924504895
351 808 808730224
247 149 -146960030
87 156 -387769147
603 450 991155527
4 676 -207423092
465 317 -92454564
245 12 -787006737
510 180 264949060
22 978 -762246349
644 292 -584639331
763 489 -275995154
6 68 -190354381
615 575 -785365674
937 597 -614670181
640 517 -836207803
566 597 360562874
136 984 -998689170
917 711 -333976329
880 976 892820530
410 432 -459482309
663 239 -747370733
734 631 -442421191
414 106 -356790793
121 712 -205571936
129 330 -569034777
675 876 427344274
902 336 893463687
495 245 924290531
480 699 368225989
445 186 535448863
198 904 -749782998
314 182 -435155194
984 70 171496396
887 945 201710303
81 55 454972204
808 559 -470898277
602 859 -569914987
294 32 792191447
933 948 7014871
537 595 -538551813
209 93 -739836844
282 182 490468520
485 819 821699197
690 370 -574468453
73 643 -307983447
607 821 -716252264
375 264 183449977
871 358 672689677
828 247 148313754
910 708 -198925555
23 203 335033162
999 924 932711463
291 103 968772673
380 456 519112822
510 602 573915553
441 11 254538523
217 759 -746171360
617 291 -709662489
195 411 651813466
717 672 -926993335
160 227 814816135
150 75 -826351473
26 346 -89301814
691 878 -634918732
190 792 936889100
956 158 298116363
775 918 -979239765
169 596 -699793402
780 897 -348587584
862 371 -717920605
557 156 303904004
284 538 -176334418
118 143 270323878
961 604 -837023013
140 419 -730302880
443 706 702710720
623 432 164902008
329 733 -278294990
775 921 -66863922
795 974 -299824268
603 84 93664523
223 692 211165078
359 666 -453105204
241 208 379250058
543 123 -678435441
753 829 -690164053
918 697 345768610
741 112 -679087796
766 666 126456361
654 182 497049134
884 505 305570763
392 109 -275963130
910 608 -358267304
60 986 249852695
36 442 899130247
477 924 348633346
308 973 846509459
498 324 -618111139
547 437 711971385
875 67 323586240
509 174 312116741
309 843 293836900
202 317 -695296306
200 373 827494506
772 872 -355220799
897 1 -742795309
21 924 142342129
52 45 484085519
703 668 260690390
60 613 -124007920
775 420 810387237
234 761 270053578
88 538 -285106997
219 113 382500246
481 717 -750344288
311 35 -756876484
424 836 -842612227
31 695 -209138612
800 833 -568970159
899 16 -441094229
328 165 252936514
779 415 52512215
854 361 747458974
151 356 -839766589
315 874 834405225
9 849 250051321
493 689 -9087445
654 296 -693602864
299 749 -518031054
853 419 -791901903
377 157 407042417
756 247 -708503426
573 927 45934151
996 242 -767639397
931 841 -962514383
343 378 629303109
293 111 250929981
887 309 228058469
853 185 470115483
61 608 916544358
796 653 -405392689
167 831 826275110
620 595 -19311030
365 795 583711497
545 417 43828901
825 384 137297046
325 225 -244505139
212 226 -111765667
952 775 -302387857
635 715 102805435
884 506 266615196
958 56 -188680011
862 766 -514979541
936 749 242766724
571 587 777894050
960 841 -769685387
268 11 -622214968
10 776 -280074662
797 610 914892465
790 10 -739554666
115 956 -581003003
304 141 186352384
249 894 56422578
613 219 -668269207
773 255 -540735461
821 349 864780312
499 232 -11310061
915 70 35194114
157 218 905648033
723 359 -339004017
384 479 712492766
346 435 -489672638
247 697 -873624408
712 958 236226433
807 889 -423267129
684 576 -943965585
883 365 961092239
919 760 -606604503
756 226 -542001887
789 864 30357478
896 772 -595038823
334 508 -925100843
428 651 952513348
502 953 -996292159
898 239 -743446156
715 733 -151071038
730 151 69524916
367 685 -738669205
773 842 377019006
207 117 672127535
530 276 169710095
781 715 -574100912
577 35 -689592035
926 135 391502154
32 290 669731193
39 591 654441480
535 256 -945131940
584 213 233850792
930 187 -551790023
661 957 -37102565
974 678 70958477
351 56 -370004640
360 826 764392067
902 463 233470284
361 374 -140317368
166 369 866047364
443 66 -213350706
770 596 -745494008
735 886 -106150489
878 390 38839490
553 67 -206694140
664 216 24488954
99 859 242374046
693 701 894141573
711 290 691553071
334 425 946653581
410 319 356235173
32 614 -931826416
505 291 -142714615
959 332 -452044727
322 678 79780165
558 735 -187344099
256 743 890460579
305 790 -252035389
769 956 -230205033
957 670 574895114
983 433 835621022
490 887 -80535089
458 935 28682826
295 187 -292732540
413 627 -84518656
25 315 -596041124
657 382 167238298
217 410 928855649
910 398 638239497
356 350 161404700
377 142 169189480
163 206 828061168
704 319 -272261616
58 227 -567154297
1 480 693441993
817 562 -871814141
715 163 865624087
93 118 -376728980
101 922 -457541437
126 315 -291287892
169 782 -353445727
342 285 -134806262
615 273 80539694
68 549 553277883
866 749 -661033633
655 400 -21527852
466 784 -979222630
346 138 501481411
560 425 -837165349
125 615 -706316211
919 49 -852283785
447 823 62371497
232 594 -843734759
849 355 924386577
539 8 -832580781
949 779 573370679
973 104 -738347734
657 821 -659258141
662 800 -352281537
18 339 -546869569
923 621 -402978037
536 302 -562744801
215 235 -821840135
651 738 -416622251
5 304 -603375464
367 775 -141603582
201 802 331032808
85 164 579315697
401 509 -762682115
955 914 727038594
318 142 -934829827
179 782 -351441386
102 117 -957898379
730 395 501763162
1000 916 -539091036
81 571 66641722
697 219 501799914
182 523 717049516
274 63 382100397
937 33 -693430943
349 958 -484813228
365 651 639801837
348 725 604785609
967 463 -506651887
726 33 -625698622
709 717 -12234962
382 408 200880779
871 829 -917424921
650 748 320657980
214 491 -508837500
695 321 253842088
475 654 848363644
875 419 -998724864
509 103 100671380
543 294 -130356360
650 67 -771602338
8 332 934207198
624 859 -292891887
575 124 -517301281
554 294 449243164
799 829 415388999
56 261 577437874
923 808 -40465583
797 868 -743591252
292 245 899703988
229 566 181394400
408 358 -400051481
955 581 -51129479
597 274 -816124725
288 456 811636717
817 146 220632785
380 899 388026450
634 944 273873575
700 764 -466392386
148 911 -517055101
223 135 778381160
125 725 -837282896
207 83 -493025585
838 827 704104499
319 471 801999320
339 224 -483641960
511 223 854912903
232 368 -995956108
133 314 744189756
464 656 895920506
752 322 954663071
593 945 -207129901
160 3 -783876384
964 689 -219893705
197 573 479646822
350 933 764373074
191 815 437327331
945 925 508943317
702 334 -244514313
105 25 673427373
663 485 -496139115
150 64 185387547
578 465 272612354
101 667 544151873
631 29 65276529
309 415 -584478884
483 345 -594441005
625 401 239369005
26 38 121900492
62 744 198689871
723 516 888793897
28 71 -829235351
71 914 -101594465
692 59 -518929615
51 438 -606238067
284 881 -995967689
981 669 -630933816
891 479 -756224640
679 535 -193614881
46 476 -604698506
903 416 585312887
175 986 -284081559
722 795 731699137
110 229 969712579
89 162 -454593305
680 163 870888543
40 239 137177848
489 831 353881688
746 556 920363172
936 240 -26782916
18 307 -98455942
613 196 156831588
915 513 286710551
487 302 -639874642
322 274 598746706
607 811 533726194
790 928 -866132064
647 160 -824701659
903 507 -128613531
765 868 406160458
156 237 -179914347
367 454 382355669
636 492 -139644858
519 409 944064072
562 957 666266809
907 253 93958568
223 801 -552609008
373 315 -181894844
800 176 -34222244
15 46 509584112
717 933 458729003
245 864 121145707
784 488 437810813
835 491 -489843935
733 457 446248714
958 513 -654269587
156 942 644855545
480 282 65730892
782 852 895888784
350 395 648810208
400 864 -564668733
437 615 -244979975
350 492 238411009
977 375 484460070
571 62 215969283
308 460 -856845231
262 691 874634620
895 686 -783050826
291 479 -303289922
36 862 -813290295
655 445 -667096437
57 835 500059686
187 443 -588367645
380 221 665389740
907 943 -365376342
835 979 475527832
841 53 25057693
40 319 102391437
883 278 -370905003
67 522 283242521
557 613 -87081029
272 1 -145228516
282 189 -21294265
827 708 523516926
73 470 423800040
802 805 728030291
111 527 -791716963
412 881 158314420
42 71 -30078426
187 859 785583391
596 127 -469761884
34 682 683974583
744 557 836988967
774 649 -57871130
661 850 -509501851
456 936 -772284773
451 251 -577278074
908 96 -300586966
156 537 813976840
966 342 101448981
593 50 471622877
547 671 767297906
593 992 -425749093
223 230 -372466783
723 124 -770748821
6 314 -243274318
16 674 849605295
509 560 -58796419
751 588 248322910
121 718 555548254
452 319 608246095
118 58 902742751
729 661 -981233981
632 156 -168275834
365 999 -323686730
543 340 -944263511
416 378 -81907353
486 957 -650479569
721 400 148939507
769 347 -43714911
279 871 -22202794
957 293 178706528
525 676 833368734
853 242 525545176
370 543 199815149
634 365 -269209757
263 696 -811959368
429 736 -332412221
976 784 -491967284
589 237 -881853444
437 406 52079254
614 809 742610209
758 37 -637946392
647 815 371088971
725 727 965815832
655 50 -943784590
301 852 125863890
463 593 576176671
83 877 -6338631
582 333 -229201970
818 52 411058198
441 965 741316588
994 591 544187166
365 680 510417925
518 575 259330919
339 150 -326244009
186 575 -461911759
699 575 466982198
702 631 -52681416
205 841 214449216
909 799 269481223
759 249 129035984
839 38 -165811657
280 997 515382039
67 14 170042709
669 225 546955743
208 294 171073425
250 286 416263102
20 546 -298766820
282 78 267342198
318 347 374270634
887 599 -539248732
791 517 -494525237
637 176 316190441
507 1000 -920319466
990 974 -680958710
969 894 554973046
822 53 208161527
102 811 -264177522
450 809 -6258059
822 916 856340913
349 604 987462581
245 103 449018139
787 90 624346988
201 552 341226001
160 72 232808534
879 509 633344378
372 332 -439979260
346 920 -347962358
817 683 -874325305
637 159 265178531
732 209 785515378
334 773 919777771
75 619 987476362
261 426 576147260
378 332 -431371846
224 954 5936404
559 252 599528500
593 570 -519184158
557 254 65677956
580 661 -28783706
538 759 -20639823
570 980 -526044292
324 103 740555697
781 12 612259740
298 150 646447594
574 875 -186467288
886 815 530225901
911 722 -793287171
381 552 -448707965
557 838 -246980736
884 522 -177064977
512 939 387145409
916 464 -584825784
315 847 284464883
71 43 301776173
600 988 673069798
447 743 -911300569
670 953 -864746339
536 829 930154491
436 794 -923251239
743 516 114494730
304 55 -307314780
191 580 -542605858
188 921 -367922018
556 678 702946891
425 7 408753502
749 171 -470644003
108 562 -18135504
668 791 -291635108
897 730 102325684
556 398 -854298909
806 3 -889599894
742 999 940393429
930 501 -786067527
735 486 -454478095
238 431 -276846112
410 365 -452215488
577 485 448924973
410 229 -262359669
38 829 877069536
770 570 -87447980
583 138 937842941
265 83 -42678604
763 885 184675965
888 261 156741661
557 590 769626803
647 853 -960342729
311 286 -368556251
707 484 120966240
396 144 219018908
515 238 413667477
595 807 -600880646
544 774 103777886
894 940 -686851275
152 334 -128285131
97 740 546065737
182 429 784845088
822 647 991957287
109 975 344455408
723 202 238349770
382 368 246960904
709 948 642778287
980 594 -970913738
9 432 530798998
278 66 121131350
476 62 879478110
851 292 898254048
658 82 731417096
749 378 217052867
1000 557 902482866
34 187 668296652
91 732 -233620973
100 949 135455419
901 337 830331334
877 597 -434647069
242 559 827811529
443 126 60187444
64 250 422325588
98 370 -472547431
103 357 -122673806
358 63 956999608
450 215 966392697
154 343 371515845
301 210 -579804430
358 738 346954847
382 766 732203649
841 346 -397023784
533 336 490535784
328 526 793305202
636 588 713274370
231 379 -965997450
934 760 793607683
589 189 -923027900
939 633 911815624
582 350 -231733081
68 576 903225331
223 302 -533691155
21 836 -360426300
839 111 587877443
991 839 24448605
446 654 964467430
420 765 715659956
964 140 325671811
24 887 -908873134
664 69 -465744230
694 999 145836747
386 783 926486311
90 675 -599938022
801 649 -34942700
948 833 -944860939
223 219 -330768486
873 541 267789532
901 940 -982834856
290 738 -740341031
218 835 568171139
938 859 622455994
543 963 -538912455
350 783 659838425
668 584 864336063
874 564 -114169099
93 517 -580076922
708 12 -146688011
633 722 -829089693
3 608 307737977
375 71 -442628113
249 772 -578680579
689 424 110897978
576 850 -104325203
717 806 -777364502
372 756 691160373
442 113 -271221898
717 651 -932799552
525 427 -843593801
51 220 -245239293
370 512 82027093
823 20 44672490
196 136 -827926156
917 339 349091356
490 413 768177710
627 82 506459108
543 629 -196054922
901 203 990736905
244 125 -288711510
251 599 -38328248
403 434 -637904739
463 94 -935610087
745 821 -77822912
576 254 -195348518
244 576 342801272
2 715 992117132
391 702 338527855
204 764 -966222218
124 836 338218863
614 733 540342076
460 69 -360748414
178 598 222880548
425 50 48326797
932 515 780737246
738 791 423555434
347 33 343230033
417 618 -626627325
182 876 282125690
641 891 -519443738
281 715 814287723
96 951 546100954
23 868 288683506
468 50 -832830616
813 538 -763900339
727 736 815826395
93 671 -971847826
363 641 584357084
855 200 -143913365
981 131 -882061719
442 517 -362200995
870 275 -63535504
272 745 -804857385
387 138 958668384
494 295 -786870217
920 354 -453939955
352 842 -714870495
82 384 -518655759
615 182 587016290
154 45 289637064
253 268 684014786
622 496 24021660
154 348 -140019363
195 745 -685739384
795 784 -638798162
236 1000 -873394046
486 67 808173302
575 336 -612925237
693 36 -758178315
476 486 126722549
384 769 23631198
456 714 761651613
295 292 -508621616
308 874 -423113806
651 218 -744807613
923 771 208651366
621 315 921725282
710 576 826398737
486 432 -879466450
491 336 720289181
52 427 -458981471
179 698 637162657
597 22 -634432009
540 375 84318828
767 568 -614753671
287 879 -181159999
529 595 337220173
497 525 185945139
433 348 -740838648
978 556 -181568855
424 567 817846941
164 241 720668057
647 577 -995543866
674 464 -594633045
400 830 -654065105
990 121 102529184
900 159 -846043521
18 840 -719995687
508 278 -462585059
359 507 3757319
558 95 691744953
71 87 428116026
289 623 68206471
360 118 -290129259
874 638 33554844
998 930 506638068
501 174 -151794913
572 364 -612173372
457 10 -631266522
496 466 229955452
415 197 -530862681
676 320 -170857683
431 493 -988893951
729 24 -977565867
811 437 697956594
766 465 377623838
666 975 518455141
282 618 -944051035
179 248 -210997373
131 90 -383327166
47 30 -556348993
727 977 923967554
271 311 13227538
759 365 -656524890
460 204 -968528157
296 275 -380125018
396 194 -566646757
699 569 -747107820
997 285 595387598
988 452 -93074613
161 804 986578092
308 987 180662641
241 211 267703867
701 614 686001255
969 525 167104605
637 225 -542788836
480 844 -681019114
328 197 34031336
159 50 433984695
704 173 930917725
235 518 863413983
13 19 -48585549
894 793 512347309
548 204 505027753
24 599 147724152
377 516 -637467649
367 770 -466416070
75 637 335303179
906 935 253515881
465 743 -228589554
339 876 978301920
200 643 -769317884
925 35 940019910
478 475 -538360305
432 511 -222323597
931 119 -793962277
77 598 -720531021
675 948 890722332
106 369 331311269
359 838 672960079
217 928 -200362605
925 111 -513963704
733 831 -412517134
317 608 -389330586
293 768 -772861094
284 761 -455325540
399 48 -386096235
511 891 -269830250
98 984 -523417227
375 325 -459863071
900 572 449508230
208 935 372571306
606 88 -62204745
454 885 532645481
391 235 691645355
866 519 985932906
66 392 171869949
766 619 661120519
497 389 -36686170
499 611 -435948744
261 42 816376037
489 235 489594707
258 375 -909451167
747 296 -271309879
155 190 -12392281
921 872 169004559
385 184 925356533
263 257 -681837188
955 149 -619086314
966 196 520553876
484 874 753309921
445 293 -815563442
436 616 -427586205
875 205 73922127
148 994 395447421
390 324 194944261
318 947 -597374920
111 754 366295514
650 422 584975448
677 314 96403914
426 471 644218015
90 652 -560232251
730 500 4235455
590 379 412388899
409 353 284079060
937 84 42235354
413 219 -632458573
188 212 263661710
720 894 -401972380
274 692 406324284
133 435 -616060886
406 627 -921009825
951 905 -701997583
145 688 -108872315
564 137 466980035
467 96 -155219208
532 691 -231227584
892 948 -596616549
798 963 -676128049
876 438 -15785422
150 255 -328374255
543 264 292269364
81 439 -317550886
264 271 312412643
393 407 -459729999
667 257 -481192565
347 70 -796130314
193 60 833100842
70 332 -943033353
445 325 -926368598
708 477 755995092
559 446 120237923
873 176 -19641259
363 64 -318724485
627 101 753646964
324 438 293416966
146 887 367148117
886 534 -707821974
231 408 -115438668
308 978 875129280
314 759 663850968
635 933 -515321361
910 705 -120555285
280 972 721296762
722 810 -61680498
848 622 142094867
823 555 551045602
969 189 -465170234
863 814 897080161
473 558 -570630103
450 545 -7822195
519 664 -728624281
591 313 -669145039
309 985 -299881467
924 119 -957329297
820 412 565277092
912 537 -794520790
338 305 717788546
735 529 549271986
288 738 766280577
183 675 -434078609
564 197 840472181
496 835 -532989203
412 58 -918888699
760 345 114895089
24 367 764552904
813 936 -108817061
346 787 313704158
870 788 118417514
871 435 -856995860
724 708 -840330330
314 373 -877440512
270 350 -817583000
701 797 335401419
711 744 835078260
618 281 -555777472
597 220 -613738298
182 59 -302147873
724 315 941364607
579 567 945371126
656 397 348672825
702 817 -205268717
239 449 624274456
577 765 812213410
758 414 107093256
494 622 -698301804
317 625 428428307
578 143 -180751190
831 103 238005935
463 563 520419634
946 779 -642113803
226 430 168751261
835 134 -834938357
416 873 -572723903
998 711 -820446646
850 946 376958715
867 569 896652920
81 72 459989382
523 522 -949847696
725 980 -431586694
489 272 -37649986
260 258 -808102614
219 661 -952318251
256 624 -460302482
496 545 178358884
91 10 -323384304
224 265 -83537739
928 732 -964535358
109 271 99724580
390 533 -552044056
468 246 856749913
430 720 831728386
181 392 -548986343
83 281 228519648
942 356 -864362062
750 44 -957807684
590 69 -195793868
68 135 -420376598
757 801 -32531370
287 40 663668616
521 610 -522281157
939 541 -726029474
732 475 -601887455
605 300 -396507908
931 126 -371599884
989 468 771503963
790 368 -225198687
262 342 449005766
204 163 191250646
159 504 617596460
227 39 -820811574
951 183 472963283
894 770 987636845
675 803 -472205188
807 612 -441024303
147 603 162738652
680 791 -826427618
422 967 320854233
616 56 -408744247
744 946 -51335206
530 442 191465882
778 659 -892239912
628 481 267186976
457 984 -365444451
988 676 -825244182
501 861 -431516410
870 381 730844489
685 518 -817680211
954 781 90509427
623 79 -884362863
453 813 136268903
913 278 -527385640
449 232 -233699509
522 626 683501093
407 40 149982926
106 300 -304086349
320 186 -565677993
763 352 693124561
416 581 320025500
972 201 -7845021
957 121 387063532
160 34 509171391
560 285 -754605116
105 784 -668723984
890 278 -265947241
664 297 -859191839
848 66 -618751079
412 895 247042923
548 531 378236900
746 156 -317542201
475 13 133253770
799 704 962492586
548 484 -996420130
540 556 499762812
689 870 -791620050
521 55 475763044
374 139 -791519351
167 116 -724740324
644 13 944829644
812 186 25098736
806 865 514309082
134 525 96018769
800 873 338540025
809 57 -331025471
339 785 474831199
936 772 650303376
999 631 -881637456
971 831 -305716384
53 2 -890038670
723 367 -472574058
59 2 854016889
561 627 268878663
47 182 -682340990
122 84 979409577
716 712 -426401916
835 203 817504418
547 682 -42015459
786 291 861685442
689 966 824535410
407 820 -328061824
168 268 -964893624
657 762 -275826354
81 448 278734040
424 195 117928010
96 909 289253568
219 636 -306415517
700 498 -213134929
886 816 -805606919
619 198 -947497771
950 939 524620908
519 757 -802910664
554 661 -841865958
49 224 -941678125
925 447 -144594601
625 559 -771550822
308 556 -765114523
787 560 409204974
569 171 825622889
573 110 732352765
448 965 -671496209
960 95 -643950957
711 319 461968968
691 236 -62393012
30 235 -900253842
349 477 385509646
735 966 -173144537
753 376 876751601
335 575 -459591900
608 991 971604624
253 929 -420233177
525 141 -870942733
291 95 155308033
481 563 941018144
982 589 -581884343
522 927 884215160
371 633 -90959496
640 163 -373390955
212 206 -810092722
888 834 980353406
206 392 -206145224
440 795 765529006
68 498 50698358
973 63 719793863
320 997 -14076693
692 893 502885249
536 2 -584525842
459 196 -717013982
140 230 77433762
358 976 -425388113
908 937 912195494
298 206 570111276
748 938 962131898
383 194 550952478
404 376 -943272586
209 928 562322376
489 482 513264117
887 214 285222636
27 593 -878121678
260 12 -904524670
446 70 -56451336
593 334 315212448
898 359 -933138173
564 562 450111265
426 860 -108164811
644 701 793575961
297 479 -942355213
321 836 -171776479
402 543 -502104211
144 373 686120273
695 500 -427917635
269 133 808121996
498 484 -661329814
279 996 775347290
11 50 -730096924
537 997 45666577
159 756 925262775
531 931 176263532
403 668 355081903
980 463 -211588815
630 759 -682888894
720 607 163371890
713 427 517297223
156 988 -461820944
300 760 546759554
203 571 -351937733
184 363 -541620926
831 874 299300517
191 895 340382371
878 402 704953095
151 324 -773397616
412 724 669288573
985 791 -843939489
643 344 928796680
572 409 950627187
801 71 919491132
510 458 457909427
922 603 877860176
897 512 816028986
961 486 -720731437
651 521 225755106
688 977 -800746851
426 855 282780820
20 596 553357754
438 387 170923437
110 75 -651751853
880 987 948741069
39 985 978741533
992 991 -133975073
124 308 -837996885
958 89 398472341
70 962 857205099
125 671 60320520
407 195 -250790107
987 738 -528648134
356 39 -139821632
482 159 20887268
828 895 -923448594
794 393 215963912
263 702 865150935
773 539 -379205588
232 631 -661926766
966 513 -474101984
252 433 426327445
119 655 -280183277
666 305 565895253
798 63 137117066
858 40 -448826971
341 491 -78167982
10 497 912241095
449 18 -57573725
292 390 -531225068
239 680 779443974
955 460 15945993
96 828 -728373219
284 492 897663355
526 833 364846750
556 906 771687389
861 729 -907647143
748 178 508717339
147 329 585782964
25 318 -689000202
360 567 -2059758
237 595 568011406
53 172 731012767
17 311 -783066473
718 257 -783969454
717 691 -325707552
679 743 -804667031
743 711 508990454
393 981 -876690652
453 429 313881789
857 768 -442704466
679 514 -947928762
801 658 409608061
717 632 -925513826
752 700 -927559807
167 921 729664274
789 239 -904939869
708 171 -361179901
139 305 343833760
729 532 -62814948
478 211 571000143
470 221 591870089
549 640 -293227716
207 394 760392273
771 75 60786133
733 585 957460537
520 157 -941093831
178 478 841592580
991 950 799733932
403 298 -955239191
514 558 -989536211
566 305 -154461066
138 627 99521930
908 748 -184142217
658 546 3226245
673 56 231633358
12 98 -616575994
412 85 -100618363
810 819 394914354
884 468 -130701407
645 287 36876038
452 556 -9531523
320 611 -391019979
599 837 -883736979
392 956 814937539
829 757 -107937105
966 425 126868551
981 531 308051495
305 66 103688958
839 854 344591378
367 430 -489910442
727 444 -375708040
796 901 256489826
108 419 321978708
787 183 883019832
367 869 -182915415
968 911 -524340363
392 806 29808997
943 152 -948803110
360 841 555353087
614 284 453808453
433 515 631989613
188 476 -620951361
597 1 43264499
181 144 104377695
977 557 200910314
332 470 652551374
679 574 -740961240
993 316 305934885
434 377 548293640
246 395 -477984849
179 812 812316623
323 503 -400601628
557 257 -220338164
291 709 993134736
450 570 643197980
281 48 369493629
919 115 536529195
72 947 899580148
833 863 -752362274
498 674 -723845034
694 419 651661401
696 634 -438390577
59 817 -654175487
103 301 528941176
854 168 981313008
922 537 135975891
933 912 -171755581
435 469 961144934
59 618 -310123013
214 217 102213031
633 113 554382236
371 497 -744269653
452 829 336811260
251 138 218626251
867 234 952198836
942 108 -872554398
446 528 -79408654
480 985 -773205482
775 692 142150683
320 716 -930297779
509 738 10945337
962 251 303200089
295 136 -833233684
760 170 -762857504
675 793 -762071008
139 632 549140600
104 123 491248530
125 503 -408743519
172 517 834922986
230 301 424032476
13 186 -436271163
341 834 -281089632
548 213 -560688552
228 577 -258178729
878 9 -120181624
475 163 -790419912
3 829 -525370793
510 441 359032739
232 530 964528855
952 606 -112669516
141 393 -941209004
551 189 786279120
997 303 -575590104
453 902 -789852564
678 510 -837672145
624 790 -356655432
832 516 243047594
152 248 8730565
772 614 615587200
245 27 -27379126
544 37 -718372184
850 975 142791486
228 470 -843920219
837 685 -481823850
574 494 -267885222
847 405 -93221988
940 335 110439432
937 472 -819228508
35 797 355856617
169 487 314199930
238 813 195077826
893 80 -258870236
576 15 -643333690
599 8 -895963518
745 590 -183502937
989 734 411041964
885 278 -839331725
127 933 -944634237
481 871 346380991
745 831 684688
565 468 -50909346
213 967 177806811
512 128 775714989
894 561 -148119157
15 657 636237651
629 827 475413374
21 746 -878252171
609 598 41401557
398 11 -787175003
503 264 -285667479
60 316 427026720
124 718 -932240196
348 478 -639696097
675 257 248253656
56 291 648396722
47 709 -676002160
445 166 -861894526
992 905 -310322137
557 301 347222877
694 656 392928337
881 239 -129451809
16 937 385717096
756 558 -564861903
817 530 25011225
644 861 -504339085
678 124 335173819
816 38 754985197
574 148 647295073
476 863 -731105090
441 657 188863113
860 111 657616294
371 554 595726998
36 288 -149948977
176 432 652446615
